Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
206.98,0.00,0.00,-2.94,-1.50,-1.47,-0.24,0.03,-0.09,-0.33,3.61
206.98,0.00,0.00,-2.50,-1.78,-1.56,-0.20,0.06,-0.09,-0.33,3.45
206.98,0.00,0.00,-2.20,-1.97,-1.56,-0.13,0.10,-0.09,-0.33,3.35
206.98,0.00,0.00,-1.91,-2.17,-1.38,-0.09,0.10,-0.09,-0.33,3.20
206.98,0.00,0.00,-1.81,-2.17,-1.10,-0.09,0.06,-0.06,-0.25,3.03
206.98,0.00,0.00,-1.85,-2.08,-0.74,-0.10,0.01,-0.11,-0.42,2.88
206.98,0.00,0.00,-1.89,-1.82,-0.64,-0.15,-0.03,-0.09,-0.33,2.70
206.98,0.00,0.00,-1.88,-1.64,-0.64,-0.18,-0.05,-0.09,-0.33,2.58
206.89,0.00,0.00,-1.76,-1.29,-0.74,-0.17,-0.03,-0.06,-0.25,2.31
206.89,0.00,0.00,-1.82,-1.20,-0.83,-0.09,0.02,-0.04,-0.17,2.34
206.89,0.00,0.00,-1.68,-1.30,-1.10,-0.03,0.09,-0.04,-0.17,2.39
206.89,0.00,0.00,-1.69,-1.47,-1.38,0.04,0.13,-0.04,-0.17,2.63
206.89,0.00,0.00,-1.81,-1.82,-1.47,0.05,0.14,-0.06,-0.25,2.96
206.89,0.00,0.00,-2.13,-2.15,-1.66,0.04,0.13,-0.06,-0.25,3.45
206.89,0.00,0.00,-2.35,-2.49,-1.66,0.01,0.11,-0.04,-0.17,3.81
206.89,0.00,0.00,-2.47,-2.84,-1.47,-0.02,0.07,0.00,0.00,4.04
206.89,0.00,0.00,-2.53,-2.92,-1.20,-0.05,0.06,0.02,0.08,4.05
206.89,0.00,0.00,-2.28,-3.02,-1.10,-0.03,0.06,0.04,0.17,3.94
206.89,0.00,0.00,-2.08,-3.04,-1.01,-0.04,0.07,0.02,0.08,3.81
206.89,0.00,0.00,-1.72,-2.97,-1.10,-0.03,0.09,-0.06,-0.25,3.60
206.81,0.00,0.00,-1.40,-2.81,-1.29,-0.07,0.09,-0.13,-0.50,3.39
206.81,0.00,0.00,-1.15,-2.56,-1.47,-0.11,0.10,-0.17,-0.67,3.17
206.81,0.00,0.00,-1.19,-2.29,-1.56,-0.13,0.10,-0.15,-0.59,3.02
206.81,0.00,0.00,-1.23,-2.20,-1.38,-0.15,0.06,-0.13,-0.50,2.88
206.81,0.00,0.00,-1.45,-2.36,-1.38,-0.16,0.03,-0.11,-0.42,3.10
206.81,0.00,0.00,-1.56,-2.53,-1.01,-0.14,-0.01,-0.13,-0.50,3.14
206.81,0.00,0.00,-1.73,-2.79,-0.92,-0.12,-0.01,-0.19,-0.75,3.41
206.81,0.00,0.00,-1.84,-2.96,-0.83,-0.10,-0.01,-0.28,-1.09,3.58
206.81,0.00,0.00,-1.84,-2.96,-0.64,-0.08,0.00,-0.34,-1.34,3.54
206.81,0.00,0.00,-1.93,-2.78,-0.64,-0.05,0.02,-0.37,-1.42,3.44
206.81,0.00,0.00,-2.02,-2.60,-0.74,-0.07,0.02,-0.32,-1.25,3.37
206.81,0.00,0.00,-2.10,-2.24,-0.83,-0.09,0.02,-0.22,-0.84,3.18
206.81,0.00,0.00,-2.15,-2.15,-1.10,-0.12,0.04,-0.13,-0.50,3.23
206.81,0.00,0.00,-2.05,-2.15,-1.29,-0.17,0.05,-0.04,-0.17,3.24
206.81,0.00,0.00,-2.00,-2.25,-1.47,-0.18,0.06,0.00,0.00,3.35
206.81,0.00,0.00,-1.85,-2.34,-1.66,-0.18,0.08,0.00,0.00,3.41
206.81,0.00,0.00,-1.75,-2.35,-1.84,-0.16,0.12,-0.04,-0.17,3.46
206.81,0.00,0.00,-1.70,-2.26,-1.84,-0.13,0.13,-0.06,-0.25,3.37
206.81,0.00,0.00,-1.69,-2.09,-1.84,-0.10,0.15,-0.13,-0.50,3.25
206.81,0.00,0.00,-1.83,-1.99,-1.75,-0.08,0.15,-0.13,-0.50,3.22
206.81,0.00,0.00,-1.93,-1.98,-1.56,-0.03,0.15,-0.15,-0.59,3.18
206.81,0.00,0.00,-2.05,-2.15,-1.38,-0.02,0.13,-0.11,-0.42,3.28
206.81,0.00,0.00,-2.06,-2.33,-1.29,-0.00,0.13,-0.04,-0.17,3.36
206.81,0.00,0.00,-2.17,-2.50,-1.29,0.03,0.14,0.00,0.00,3.55
206.81,0.00,0.00,-2.21,-2.41,-1.29,0.06,0.16,0.02,0.08,3.52
206.81,0.00,0.00,-2.36,-2.31,-1.47,0.08,0.20,0.02,0.08,3.62
206.81,0.00,0.00,-2.35,-2.14,-1.56,0.06,0.20,0.02,0.08,3.54
206.81,0.00,0.00,-2.28,-1.88,-1.66,0.04,0.20,0.00,0.00,3.39
206.81,0.00,0.00,-2.27,-1.70,-1.66,-0.02,0.17,0.00,0.00,3.29
206.81,0.00,0.00,-2.12,-1.62,-1.56,-0.10,0.11,0.00,0.00,3.09
206.81,0.00,0.00,-2.07,-1.71,-1.38,-0.12,0.08,0.04,0.17,3.02
206.81,0.00,0.00,-2.04,-1.98,-1.20,-0.14,0.04,0.09,0.33,3.08
206.81,0.00,0.00,-2.15,-2.15,-1.01,-0.10,0.04,0.13,0.50,3.20
206.81,0.00,0.00,-2.20,-2.23,-1.01,-0.07,0.06,0.15,0.59,3.30
206.81,0.00,0.00,-2.36,-2.31,-1.01,-0.04,0.07,0.15,0.59,3.46
206.81,0.00,0.00,-2.41,-2.22,-1.10,0.01,0.11,0.11,0.42,3.46
206.81,0.00,0.00,-2.24,-1.97,-1.38,0.01,0.15,0.04,0.17,3.28
206.81,0.00,0.00,-2.13,-1.80,-1.66,-0.02,0.17,0.00,0.00,3.24
206.81,0.00,0.00,-2.02,-1.63,-1.84,-0.03,0.15,-0.04,-0.17,3.18
206.81,0.00,0.00,-1.87,-1.72,-1.93,-0.05,0.15,-0.04,-0.17,3.19
206.81,0.00,0.00,-1.83,-1.99,-1.93,-0.05,0.15,0.00,0.00,3.32
206.81,0.00,0.00,-1.96,-2.51,-1.93,-0.05,0.15,0.04,0.17,3.73
206.81,0.00,0.00,-1.94,-2.95,-1.93,-0.05,0.15,0.09,0.33,4.03
206.81,0.00,0.00,-2.06,-3.30,-1.84,-0.07,0.13,0.13,0.50,4.30
206.72,0.00,0.00,-2.07,-3.47,-1.75,-0.11,0.10,0.13,0.50,4.40
206.72,0.00,0.00,-1.99,-3.48,-1.66,-0.15,0.10,0.15,0.59,4.33
206.72,0.00,0.00,-1.88,-3.48,-1.66,-0.18,0.08,0.11,0.42,4.29
206.72,0.00,0.00,-1.73,-3.40,-1.66,-0.18,0.08,0.11,0.42,4.16
206.72,0.00,0.00,-1.67,-3.32,-1.66,-0.15,0.10,0.09,0.33,4.07
206.72,0.00,0.00,-1.83,-3.40,-1.47,-0.11,0.10,0.09,0.33,4.13
206.72,0.00,0.00,-1.98,-3.30,-1.47,-0.08,0.11,0.09,0.33,4.12
206.72,0.00,0.00,-2.27,-3.11,-1.38,-0.06,0.11,0.09,0.33,4.09
206.72,0.00,0.00,-2.36,-2.93,-1.29,-0.07,0.09,0.06,0.25,3.98
206.72,0.00,0.00,-2.50,-2.65,-1.29,-0.04,0.11,0.00,0.00,3.87
206.72,0.00,0.00,-2.49,-2.48,-1.29,-0.04,0.11,0.00,0.00,3.74
206.72,0.00,0.00,-2.49,-2.48,-1.38,0.01,0.15,0.00,0.00,3.77
206.72,0.00,0.00,-2.50,-2.65,-1.38,0.04,0.16,0.00,0.00,3.90
206.72,0.00,0.00,-2.51,-2.83,-1.47,0.05,0.18,0.06,0.25,4.06
206.72,0.00,0.00,-2.56,-2.92,-1.56,0.06,0.20,0.09,0.33,4.19
206.72,0.00,0.00,-2.56,-2.92,-1.66,0.04,0.20,0.09,0.33,4.22
206.72,0.00,0.00,-2.51,-2.83,-1.66,0.04,0.20,0.06,0.25,4.13
206.72,0.00,0.00,-2.30,-2.67,-1.66,0.04,0.20,0.04,0.17,3.89
206.72,0.00,0.00,-2.14,-2.59,-1.56,0.03,0.18,-0.02,-0.08,3.70
206.72,0.00,0.00,-1.94,-2.60,-1.47,0.02,0.16,-0.04,-0.17,3.56
206.72,0.00,0.00,-1.83,-2.60,-1.38,0.01,0.15,-0.02,-0.08,3.47
206.72,0.00,0.00,-2.05,-2.77,-1.38,-0.02,0.13,0.06,0.25,3.71
206.72,0.00,0.00,-2.20,-2.85,-1.38,-0.06,0.11,0.13,0.50,3.86
206.72,0.00,0.00,-2.47,-3.10,-1.47,-0.11,0.10,0.17,0.67,4.23
206.72,0.00,0.00,-2.43,-3.19,-1.56,-0.13,0.10,0.15,0.59,4.30
206.72,0.00,0.00,-2.38,-3.28,-1.75,-0.17,0.10,0.06,0.25,4.41
206.72,0.00,0.00,-2.18,-3.29,-1.75,-0.17,0.10,-0.02,-0.08,4.32
206.72,0.00,0.00,-2.12,-3.20,-1.75,-0.17,0.10,-0.17,-0.67,4.22
206.72,0.00,0.00,-2.17,-3.11,-1.66,-0.15,0.10,-0.22,-0.84,4.14
206.72,0.00,0.00,-2.26,-2.93,-1.47,-0.14,0.08,-0.24,-0.92,3.98
206.72,0.00,0.00,-2.31,-2.84,-1.38,-0.12,0.08,-0.15,-0.59,3.91
206.72,0.00,0.00,-2.31,-2.84,-1.47,-0.11,0.10,-0.09,-0.33,3.94
206.72,0.00,0.00,-2.10,-2.85,-1.75,-0.08,0.15,0.02,0.08,3.95
206.72,0.00,0.00,-1.84,-2.78,-1.93,-0.05,0.19,0.11,0.42,3.86
206.72,0.00,0.00,-1.65,-2.97,-2.30,-0.04,0.24,0.15,0.59,4.10
206.72,0.00,0.00,-1.65,-2.97,-2.58,-0.07,0.26,0.15,0.59,4.26
206.72,0.00,0.00,-1.70,-2.88,-2.58,-0.10,0.24,0.11,0.42,4.22
206.72,0.00,0.00,-1.90,-2.87,-2.39,-0.12,0.21,0.06,0.25,4.19
206.72,0.00,0.00,-2.16,-2.94,-2.02,-0.14,0.15,0.04,0.17,4.17
206.72,0.00,0.00,-2.31,-2.84,-1.56,-0.13,0.10,0.04,0.17,3.98
206.72,0.00,0.00,-2.31,-2.84,-1.20,-0.11,0.02,0.04,0.17,3.85
206.72,0.00,0.00,-2.19,-2.67,-0.92,-0.12,-0.01,0.06,0.25,3.58
206.72,0.00,0.00,-1.98,-2.51,-0.74,-0.07,-0.01,0.11,0.42,3.28
206.72,0.00,0.00,-1.77,-2.34,-0.92,-0.05,0.02,0.09,0.33,3.08
206.72,0.00,0.00,-1.61,-2.27,-1.20,-0.02,0.07,0.09,0.33,3.03
206.72,0.00,0.00,-1.67,-2.35,-1.38,0.01,0.15,0.04,0.17,3.20
206.72,0.00,0.00,-1.83,-2.60,-1.38,0.04,0.16,0.04,0.17,3.47
206.72,0.00,0.00,-2.10,-2.85,-1.20,0.08,0.16,0.09,0.33,3.74
206.72,0.00,0.00,-2.33,-3.19,-0.83,0.10,0.12,0.11,0.42,4.04
206.72,0.00,0.00,-2.49,-3.45,-0.46,0.09,0.07,0.17,0.67,4.28
206.72,0.00,0.00,-2.39,-3.45,-0.28,0.06,0.03,0.19,0.75,4.21
206.72,0.00,0.00,-2.23,-3.37,-0.46,0.02,0.04,0.19,0.75,4.07
206.72,0.00,0.00,-1.97,-3.13,-0.83,-0.03,0.06,0.15,0.59,3.78
206.72,0.00,0.00,-1.65,-2.97,-1.38,-0.06,0.11,0.09,0.33,3.67
206.72,0.00,0.00,-1.64,-2.79,-2.02,-0.11,0.17,0.02,0.08,3.82
206.72,0.00,0.00,-1.69,-2.70,-2.39,-0.12,0.21,-0.02,-0.08,3.98
206.72,0.00,0.00,-2.04,-2.59,-2.39,-0.12,0.21,0.00,0.00,4.07
206.72,0.00,0.00,-2.44,-2.57,-2.30,-0.14,0.19,0.04,0.17,4.23
206.72,0.00,0.00,-2.85,-2.55,-2.02,-0.14,0.15,0.09,0.33,4.32
206.72,0.00,0.00,-2.99,-2.45,-1.75,-0.14,0.12,0.15,0.59,4.25
206.72,0.00,0.00,-2.99,-2.45,-1.47,-0.14,0.08,0.22,0.84,4.14
206.72,0.00,0.00,-2.89,-2.46,-1.47,-0.11,0.10,0.24,0.92,4.07
206.72,0.00,0.00,-2.54,-2.56,-1.75,-0.08,0.15,0.22,0.84,4.01
206.72,0.00,0.00,-2.45,-2.75,-2.02,-0.01,0.22,0.17,0.67,4.20
206.72,0.00,0.00,-2.35,-2.75,-2.48,0.05,0.31,0.13,0.50,4.39
206.72,0.00,0.00,-2.51,-2.83,-2.76,0.08,0.36,0.06,0.25,4.68
206.72,0.00,0.00,-2.67,-2.91,-2.76,0.08,0.36,0.00,0.00,4.82
206.72,0.00,0.00,-2.92,-2.98,-2.76,0.05,0.34,-0.02,-0.08,5.01
206.72,0.00,0.00,-2.91,-2.81,-2.48,-0.02,0.27,0.04,0.17,4.75
206.72,0.00,0.00,-2.96,-2.72,-2.21,-0.08,0.21,0.13,0.50,4.58
206.72,0.00,0.00,-2.89,-2.46,-1.84,-0.13,0.13,0.17,0.67,4.22
206.72,0.00,0.00,-2.93,-2.19,-1.66,-0.15,0.10,0.19,0.75,4.01
206.72,0.00,0.00,-2.93,-2.19,-1.47,-0.14,0.08,0.19,0.75,3.94
206.72,0.00,0.00,-2.94,-2.37,-1.38,-0.12,0.08,0.13,0.50,4.02
206.72,0.00,0.00,-2.80,-2.64,-1.38,-0.12,0.08,0.06,0.25,4.09
206.72,0.00,0.00,-2.52,-3.01,-1.38,-0.09,0.10,0.00,0.00,4.16
206.72,0.00,0.00,-2.33,-3.19,-1.29,-0.04,0.11,-0.02,-0.08,4.15
206.72,0.00,0.00,-2.02,-3.21,-1.29,-0.00,0.13,-0.02,-0.08,4.01
206.72,0.00,0.00,-1.76,-3.14,-1.29,-0.00,0.13,0.00,0.00,3.82
206.72,0.00,0.00,-1.65,-2.97,-1.29,-0.00,0.13,0.02,0.08,3.63
206.72,0.00,0.00,-1.64,-2.79,-1.47,-0.05,0.13,0.02,0.08,3.56
206.72,0.00,0.00,-1.64,-2.79,-1.66,-0.12,0.12,0.02,0.08,3.64
206.72,0.00,0.00,-1.70,-2.88,-1.84,-0.16,0.12,0.04,0.17,3.81
206.72,0.00,0.00,-1.90,-2.87,-1.93,-0.18,0.12,0.06,0.25,3.94
206.72,0.00,0.00,-2.16,-2.94,-1.93,-0.15,0.14,0.11,0.42,4.13
206.72,0.00,0.00,-2.51,-2.83,-1.93,-0.08,0.17,0.19,0.75,4.25
206.72,0.00,0.00,-2.91,-2.81,-1.93,-0.02,0.20,0.24,0.92,4.48
206.72,0.00,0.00,-3.22,-2.79,-1.84,0.03,0.22,0.24,0.92,4.64
206.72,0.00,0.00,-3.33,-2.96,-1.75,0.02,0.20,0.15,0.59,4.78
206.72,0.00,0.00,-3.15,-3.32,-1.75,-0.01,0.18,0.06,0.25,4.90
206.72,0.00,0.00,-2.85,-3.52,-1.75,-0.04,0.17,-0.06,-0.25,4.85
206.72,0.00,0.00,-2.45,-3.54,-1.66,-0.09,0.13,-0.11,-0.42,4.61
206.72,0.00,0.00,-2.13,-3.38,-1.75,-0.11,0.13,-0.11,-0.42,4.36
206.72,0.00,0.00,-2.07,-3.12,-1.75,-0.11,0.13,-0.06,-0.25,4.13
206.72,0.00,0.00,-2.19,-2.67,-1.75,-0.11,0.13,0.00,0.00,3.87
206.72,0.00,0.00,-2.33,-2.40,-1.75,-0.14,0.12,0.06,0.25,3.78
206.72,0.00,0.00,-2.42,-2.22,-1.75,-0.17,0.10,0.11,0.42,3.72
206.72,0.00,0.00,-2.48,-2.30,-1.66,-0.18,0.08,0.13,0.50,3.77
206.72,0.00,0.00,-2.39,-2.49,-1.66,-0.18,0.08,0.15,0.59,3.82
206.72,0.00,0.00,-2.35,-2.75,-1.75,-0.14,0.12,0.13,0.50,4.02
206.63,0.00,0.00,-2.31,-2.84,-1.75,-0.08,0.15,0.11,0.42,4.06
206.63,0.00,0.00,-2.27,-2.75,-1.75,-0.01,0.18,0.09,0.33,3.97
206.63,0.00,0.00,-2.40,-2.48,-1.75,0.02,0.20,0.02,0.08,3.87
206.63,0.00,0.00,-2.54,-2.21,-1.66,0.04,0.20,-0.04,-0.17,3.75
206.63,0.00,0.00,-2.74,-2.20,-1.56,0.03,0.18,-0.09,-0.33,3.85
206.63,0.01,0.00,-2.74,-2.20,-1.66,0.01,0.18,-0.09,-0.33,3.89
206.63,0.01,0.00,-2.81,-2.46,-1.84,-0.03,0.18,-0.06,-0.25,4.16
206.63,0.01,0.00,-2.88,-2.72,-2.12,-0.06,0.20,-0.04,-0.17,4.49
206.63,0.01,0.00,-2.74,-2.99,-2.48,-0.08,0.24,0.02,0.08,4.76
206.63,0.01,0.00,-2.65,-3.17,-2.76,-0.11,0.26,0.04,0.17,4.97
206.63,0.01,0.00,-2.40,-3.27,-2.85,-0.13,0.26,0.06,0.25,4.96
206.63,0.01,0.00,-2.05,-3.38,-2.76,-0.14,0.25,0.11,0.42,4.82
206.63,0.01,0.00,-1.75,-3.40,-2.67,-0.12,0.24,0.11,0.42,4.66
206.54,0.01,0.00,-1.69,-3.32,-2.48,-0.11,0.23,0.15,0.59,4.48
206.54,0.01,0.00,-1.70,-3.14,-2.39,-0.09,0.22,0.15,0.59,4.30
206.54,0.01,0.00,-1.85,-3.04,-2.39,-0.09,0.22,0.22,0.84,4.29
206.54,0.01,0.00,-2.14,-2.85,-2.39,-0.09,0.22,0.22,0.84,4.29
206.54,0.01,0.00,-2.24,-2.84,-2.30,-0.10,0.21,0.19,0.75,4.29
206.54,0.01,0.00,-2.40,-2.92,-2.21,-0.11,0.19,0.13,0.50,4.38
206.54,0.01,0.00,-2.25,-3.02,-2.02,-0.11,0.17,0.06,0.25,4.27
206.54,0.01,0.00,-2.21,-3.11,-1.93,-0.12,0.15,0.04,0.17,4.27
206.54,0.01,0.00,-2.21,-3.11,-1.84,-0.13,0.14,0.04,0.17,4.23
206.54,0.01,0.00,-2.14,-2.85,-1.75,-0.11,0.13,0.15,0.59,3.97
206.54,0.01,0.00,-2.13,-2.67,-1.84,-0.10,0.15,0.28,1.09,3.88
206.54,0.01,0.00,-2.17,-2.58,-1.93,-0.05,0.19,0.43,1.67,3.89
206.54,0.01,0.00,-2.13,-2.67,-1.93,0.01,0.22,0.47,1.84,3.92
206.54,0.01,0.00,-1.94,-2.86,-1.93,0.08,0.25,0.45,1.76,3.96
206.54,0.01,0.00,-1.80,-3.13,-1.84,0.13,0.27,0.32,1.25,4.05
206.54,0.01,0.00,-1.91,-3.30,-1.66,0.14,0.25,0.17,0.67,4.16
206.46,0.01,0.00,-1.96,-3.21,-1.56,0.13,0.23,0.06,0.25,4.07
206.46,0.01,0.00,-2.17,-3.02,-1.56,0.10,0.21,0.02,0.08,4.03
206.46,0.01,0.00,-2.41,-2.74,-1.66,0.04,0.20,0.06,0.25,4.00
206.46,0.01,0.00,-2.51,-2.73,-1.75,-0.01,0.18,0.11,0.42,4.10
206.46,0.01,0.00,-2.46,-2.83,-1.84,-0.06,0.17,0.15,0.59,4.17
206.46,0.01,0.00,-2.33,-3.10,-1.66,-0.09,0.13,0.15,0.59,4.21
206.46,0.01,0.00,-2.14,-3.46,-1.47,-0.08,0.11,0.13,0.50,4.33
206.46,0.01,0.00,-2.05,-3.64,-1.10,-0.03,0.09,0.09,0.33,4.33
206.46,0.00,0.00,-2.00,-3.56,-0.83,0.00,0.07,0.06,0.25,4.16
206.46,0.00,0.00,-1.98,-3.21,-0.74,0.03,0.07,0.13,0.50,3.84
206.46,0.01,0.00,-2.06,-2.85,-0.92,0.02,0.09,0.17,0.67,3.63
206.46,0.01,0.00,-2.14,-2.49,-1.20,-0.05,0.09,0.22,0.84,3.49
206.46,0.01,0.00,-2.08,-2.41,-1.75,-0.14,0.12,0.19,0.75,3.63
206.46,0.01,0.00,-2.14,-2.49,-2.02,-0.20,0.12,0.09,0.33,3.86
206.46,0.01,0.00,-2.16,-2.84,-2.30,-0.23,0.14,0.02,0.08,4.25
206.46,0.01,0.00,-2.19,-3.37,-2.30,-0.20,0.16,-0.04,-0.17,4.63
206.46,0.01,0.00,-2.26,-3.63,-2.21,-0.15,0.17,-0.09,-0.33,4.81
206.37,0.01,0.00,-2.37,-3.80,-1.93,-0.08,0.17,-0.04,-0.17,4.88
206.37,0.01,0.00,-2.63,-3.52,-1.84,-0.06,0.17,0.00,0.00,4.76
206.37,0.01,0.00,-2.70,-3.16,-1.66,-0.06,0.11,0.04,0.17,4.48
206.37,0.01,0.00,-2.77,-2.63,-1.56,-0.13,0.06,0.09,0.33,4.13
206.37,0.01,0.00,-2.75,-2.28,-1.56,-0.17,0.05,0.09,0.33,3.90
206.37,0.01,0.00,-2.65,-2.28,-1.75,-0.21,0.05,0.11,0.42,3.91
206.37,0.01,0.00,-2.40,-2.39,-1.93,-0.18,0.08,0.13,0.50,3.90
206.37,0.00,0.00,-2.27,-2.66,-2.12,-0.16,0.16,0.13,0.50,4.08
206.37,0.00,0.00,-2.18,-2.84,-2.12,-0.13,0.17,0.09,0.33,4.16
206.37,0.00,0.00,-2.19,-3.02,-2.02,-0.10,0.17,0.09,0.33,4.24
206.37,0.00,0.00,-2.23,-2.93,-1.84,-0.13,0.14,0.11,0.42,4.11
206.37,0.00,0.00,-2.32,-2.74,-1.56,-0.13,0.10,0.15,0.59,3.92
206.37,0.00,0.00,-2.41,-2.56,-1.38,-0.15,0.06,0.26,1.00,3.78
206.37,0.00,0.00,-2.40,-2.39,-1.47,-0.17,0.07,0.39,1.50,3.69
206.37,0.01,0.00,-2.45,-2.29,-1.75,-0.17,0.10,0.47,1.84,3.78
206.37,0.01,0.00,-2.50,-2.38,-2.12,-0.16,0.16,0.49,1.92,4.05
206.37,0.01,0.00,-2.56,-2.46,-2.58,-0.13,0.23,0.39,1.50,4.39
206.28,0.01,0.00,-2.67,-2.63,-2.76,-0.11,0.26,0.24,0.92,4.66
206.28,0.01,0.00,-2.64,-2.72,-2.76,-0.08,0.28,0.09,0.33,4.69
206.28,0.01,0.00,-2.50,-2.82,-2.48,-0.05,0.26,-0.04,-0.17,4.51
206.28,0.01,0.00,-2.41,-3.00,-2.12,-0.03,0.22,-0.09,-0.33,4.39
