Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
160.75,-0.00,0.00,-5.49,-6.98,-1.01,-0.76,0.36,0.26,1.00,8.94
160.75,-0.00,0.00,-5.36,-7.14,-1.01,-0.80,0.37,0.24,0.92,8.98
160.75,-0.00,0.00,-5.26,-7.39,-1.01,-0.83,0.38,0.26,1.00,9.12
160.75,-0.00,0.00,-5.26,-7.39,-1.10,-0.84,0.39,0.32,1.25,9.13
160.75,-0.00,0.00,-5.19,-7.46,-1.29,-0.84,0.41,0.41,1.59,9.18
160.75,-0.00,0.00,-5.26,-7.39,-1.38,-0.82,0.42,0.45,1.76,9.17
160.75,-0.00,0.00,-5.16,-7.10,-1.66,-0.79,0.44,0.45,1.76,8.93
160.75,-0.00,0.00,-5.16,-6.83,-1.84,-0.75,0.45,0.41,1.59,8.75
160.75,-0.00,0.00,-5.09,-6.64,-2.02,-0.74,0.47,0.39,1.50,8.61
160.75,-0.00,0.00,-5.09,-6.64,-2.30,-0.71,0.49,0.32,1.25,8.68
160.75,-0.00,0.00,-5.06,-6.81,-2.30,-0.68,0.48,0.32,1.25,8.79
160.75,-0.00,0.00,-5.19,-6.93,-2.12,-0.69,0.46,0.32,1.25,8.91
160.75,-0.00,0.00,-5.16,-7.10,-1.75,-0.70,0.42,0.32,1.25,8.95
160.75,-0.00,0.00,-5.12,-7.27,-1.20,-0.72,0.36,0.32,1.25,8.98
160.75,-0.00,0.00,-5.09,-7.18,-0.74,-0.72,0.31,0.34,1.34,8.83
160.75,-0.00,0.00,-4.99,-6.89,-0.37,-0.67,0.24,0.34,1.34,8.51
160.75,-0.00,0.00,-4.96,-6.52,-0.28,-0.62,0.22,0.39,1.50,8.20
160.75,-0.00,0.00,-5.12,-6.20,-0.28,-0.55,0.19,0.41,1.59,8.04
160.75,-0.00,0.00,-5.32,-5.97,-0.55,-0.49,0.20,0.41,1.59,8.01
160.84,-0.00,0.00,-5.55,-5.83,-0.74,-0.45,0.21,0.39,1.50,8.09
160.84,-0.00,0.00,-5.50,-5.75,-0.83,-0.46,0.23,0.34,1.34,7.99
160.84,-0.00,0.00,-5.46,-5.92,-0.92,-0.51,0.25,0.28,1.09,8.11
160.84,-0.00,0.00,-5.40,-6.26,-0.83,-0.56,0.26,0.22,0.84,8.31
160.84,-0.00,0.00,-5.20,-6.49,-0.92,-0.61,0.29,0.15,0.59,8.37
160.84,-0.00,0.00,-5.16,-6.67,-0.92,-0.65,0.30,0.15,0.59,8.48
160.84,-0.00,0.00,-5.16,-6.94,-0.92,-0.65,0.30,0.19,0.75,8.70
160.84,-0.00,0.00,-5.13,-7.11,-0.83,-0.63,0.29,0.26,1.00,8.81
160.84,-0.00,0.00,-5.03,-7.09,-0.74,-0.58,0.26,0.30,1.17,8.72
160.84,-0.00,0.00,-5.10,-7.01,-0.46,-0.54,0.21,0.34,1.34,8.68
160.84,-0.00,0.00,-5.06,-6.92,-0.46,-0.50,0.16,0.37,1.42,8.58
160.84,-0.00,0.00,-5.23,-6.86,-0.55,-0.48,0.17,0.37,1.42,8.64
160.84,-0.00,0.00,-5.33,-6.61,-0.64,-0.49,0.18,0.34,1.34,8.52
160.84,-0.00,0.00,-5.50,-6.55,-0.83,-0.52,0.21,0.34,1.34,8.59
160.84,-0.00,0.00,-5.46,-6.46,-1.01,-0.58,0.26,0.30,1.17,8.52
160.84,-0.00,0.00,-5.40,-6.53,-1.20,-0.65,0.34,0.32,1.25,8.56
160.84,-0.00,0.00,-5.26,-6.69,-1.20,-0.69,0.35,0.30,1.17,8.59
160.84,-0.00,0.00,-5.06,-6.92,-1.29,-0.70,0.37,0.30,1.17,8.67
160.84,-0.00,0.00,-5.16,-7.20,-1.20,-0.69,0.35,0.30,1.17,8.94
160.84,-0.00,0.00,-5.26,-7.49,-1.10,-0.64,0.32,0.30,1.17,9.22
160.84,-0.00,0.00,-5.70,-7.66,-1.01,-0.63,0.31,0.24,0.92,9.60
160.84,-0.00,0.00,-6.00,-7.72,-0.83,-0.63,0.29,0.17,0.67,9.81
160.84,-0.00,0.00,-6.10,-7.74,-0.74,-0.65,0.28,0.13,0.50,9.88
160.84,-0.00,0.00,-6.10,-7.47,-0.64,-0.67,0.28,0.09,0.33,9.66
160.93,-0.00,0.00,-5.76,-7.32,-0.64,-0.67,0.28,0.11,0.42,9.34
160.93,-0.00,0.00,-5.27,-7.06,-0.74,-0.69,0.29,0.19,0.75,8.84
160.93,-0.00,0.00,-4.94,-6.90,-0.83,-0.70,0.31,0.34,1.34,8.53
160.93,-0.00,0.00,-4.61,-7.02,-1.20,-0.68,0.31,0.47,1.84,8.48
160.93,-0.00,0.00,-4.34,-7.33,-1.38,-0.67,0.33,0.56,2.17,8.63
160.93,-0.00,0.00,-4.24,-7.58,-1.47,-0.69,0.35,0.58,2.26,8.81
160.93,-0.00,0.00,-4.34,-7.86,-1.38,-0.72,0.38,0.52,2.01,9.09
160.93,-0.00,0.00,-4.38,-7.96,-1.10,-0.74,0.36,0.43,1.67,9.15
160.93,-0.00,0.00,-4.48,-7.71,-0.83,-0.80,0.34,0.34,1.34,8.95
160.93,-0.00,0.00,-4.58,-7.19,-0.55,-0.83,0.32,0.28,1.09,8.54
160.93,-0.00,0.00,-4.74,-6.87,-0.55,-0.87,0.33,0.30,1.17,8.36
160.93,-0.00,0.00,-4.81,-6.52,-0.55,-0.90,0.34,0.37,1.42,8.12
160.93,-0.00,0.00,-4.87,-6.44,-0.83,-0.87,0.37,0.41,1.59,8.12
160.93,-0.00,0.00,-4.84,-6.62,-1.10,-0.85,0.39,0.41,1.59,8.27
160.93,-0.00,0.00,-4.81,-6.79,-1.29,-0.80,0.40,0.41,1.59,8.42
160.93,-0.00,0.00,-4.71,-7.04,-1.47,-0.73,0.40,0.37,1.42,8.60
160.93,-0.00,0.00,-4.74,-7.13,-1.56,-0.67,0.39,0.28,1.09,8.71
160.93,-0.00,0.00,-4.97,-7.27,-1.66,-0.65,0.39,0.24,0.92,8.96
160.93,-0.00,0.00,-5.11,-7.38,-1.56,-0.67,0.39,0.24,0.92,9.11
160.93,-0.00,0.00,-5.34,-7.52,-1.47,-0.73,0.40,0.26,1.00,9.34
160.93,-0.00,0.00,-5.41,-7.71,-1.38,-0.78,0.40,0.28,1.09,9.52
160.93,-0.00,0.00,-5.37,-7.88,-1.20,-0.86,0.41,0.34,1.34,9.61
160.93,-0.00,0.00,-5.31,-7.96,-1.10,-0.95,0.43,0.37,1.42,9.63
160.93,-0.00,0.00,-5.21,-7.94,-1.10,-0.98,0.44,0.41,1.59,9.56
160.93,0.00,0.00,-5.01,-7.90,-1.29,-1.01,0.47,0.37,1.42,9.44
160.93,0.00,0.00,-4.87,-7.79,-1.38,-1.02,0.49,0.37,1.42,9.29
160.93,0.00,0.00,-4.94,-7.71,-1.47,-1.04,0.50,0.34,1.34,9.27
