Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
173.50,0.00,0.00,13.25,-5.18,-0.92,-0.66,0.15,0.24,0.92,14.25
173.50,0.00,0.00,13.33,-5.24,-0.92,-0.62,0.15,0.19,0.75,14.35
173.50,0.00,0.00,13.34,-5.14,-1.01,-0.60,0.15,0.22,0.84,14.33
173.50,0.00,0.00,13.27,-4.98,-0.83,-0.61,0.13,0.22,0.84,14.20
173.50,0.00,0.00,13.04,-4.69,-0.74,-0.63,0.12,0.24,0.92,13.88
173.50,0.00,0.00,12.90,-4.37,-0.46,-0.65,0.10,0.24,0.92,13.62
173.50,0.00,0.00,12.86,-3.91,-0.46,-0.68,0.10,0.24,0.92,13.45
173.50,0.00,0.00,12.72,-3.59,-0.46,-0.68,0.10,0.24,0.92,13.22
173.50,0.00,0.00,12.84,-3.34,-0.46,-0.68,0.10,0.26,1.00,13.27
173.50,0.00,0.00,12.94,-3.20,-0.46,-0.68,0.10,0.26,1.00,13.34
173.50,0.00,0.00,12.95,-3.10,-0.46,-0.65,0.10,0.28,1.09,13.33
173.50,0.00,0.00,12.95,-3.10,-0.46,-0.58,0.09,0.28,1.09,13.33
173.50,0.00,0.00,12.78,-3.08,-0.37,-0.52,0.07,0.28,1.09,13.15
173.50,0.00,0.00,12.35,-2.98,-0.37,-0.45,0.06,0.32,1.25,12.71
173.50,0.00,0.00,11.75,-2.76,-0.46,-0.43,0.07,0.32,1.25,12.08
173.50,0.00,0.00,11.17,-2.44,-0.55,-0.41,0.08,0.34,1.34,11.45
173.50,0.00,0.00,10.67,-2.18,-0.83,-0.43,0.11,0.32,1.25,10.92
173.50,0.00,0.00,10.52,-1.96,-1.20,-0.46,0.16,0.30,1.17,10.76
173.50,0.00,0.00,10.45,-1.79,-1.38,-0.49,0.18,0.30,1.17,10.69
173.50,0.00,0.00,10.62,-1.81,-1.56,-0.49,0.20,0.30,1.17,10.89
173.50,0.00,0.00,10.70,-1.87,-1.56,-0.49,0.20,0.32,1.25,10.98
173.50,0.00,0.00,10.61,-1.91,-1.29,-0.47,0.17,0.41,1.59,10.86
173.50,0.00,0.00,10.26,-1.87,-1.10,-0.48,0.15,0.47,1.84,10.49
173.50,0.00,0.00,9.83,-1.77,-0.92,-0.48,0.13,0.52,2.01,10.03
173.50,0.00,0.00,9.31,-1.71,-0.92,-0.48,0.13,0.52,2.01,9.51
173.50,0.00,0.00,8.89,-1.51,-0.92,-0.48,0.13,0.52,2.01,9.06
173.50,0.00,0.00,8.55,-1.37,-0.92,-0.48,0.13,0.47,1.84,8.71
173.50,0.00,0.00,8.48,-1.21,-0.83,-0.46,0.12,0.47,1.84,8.61
173.50,0.00,0.00,8.39,-1.25,-0.64,-0.47,0.10,0.49,1.92,8.50
173.50,0.00,0.00,8.47,-1.31,-0.37,-0.49,0.07,0.52,2.01,8.58
173.50,0.00,0.00,8.55,-1.37,-0.37,-0.52,0.07,0.54,2.09,8.67
173.50,0.00,0.00,8.61,-1.64,-0.37,-0.56,0.07,0.58,2.26,8.77
173.50,0.00,0.00,8.68,-1.80,-0.64,-0.57,0.11,0.58,2.26,8.89
173.50,0.00,0.00,8.68,-1.80,-1.01,-0.60,0.15,0.58,2.26,8.92
173.50,0.00,0.00,8.70,-1.59,-1.29,-0.58,0.18,0.56,2.17,8.94
173.50,0.00,0.00,8.71,-1.49,-1.47,-0.54,0.20,0.52,2.01,8.96
173.50,0.00,0.00,8.83,-1.25,-1.38,-0.53,0.19,0.47,1.84,9.02
173.50,0.00,0.00,8.84,-1.15,-1.01,-0.53,0.15,0.43,1.67,8.97
173.50,0.00,0.00,8.65,-1.23,-0.64,-0.54,0.10,0.47,1.84,8.76
173.50,0.00,0.00,8.53,-1.57,-0.18,-0.56,0.05,0.56,2.17,8.67
173.50,0.00,0.00,8.40,-1.92,0.09,-0.58,0.02,0.71,2.76,8.62
173.50,0.00,0.00,8.43,-2.38,0.09,-0.62,0.03,0.84,3.26,8.76
173.50,0.00,0.00,8.59,-2.60,-0.09,-0.62,0.05,0.92,3.59,8.97
173.50,0.00,0.00,8.84,-2.68,-0.46,-0.65,0.10,0.88,3.43,9.25
173.50,0.00,0.00,9.04,-2.50,-0.83,-0.64,0.14,0.80,3.09,9.42
173.50,0.00,0.00,9.25,-2.22,-1.20,-0.60,0.17,0.73,2.84,9.59
173.50,0.00,0.00,9.30,-1.82,-1.29,-0.58,0.18,0.69,2.68,9.56
173.50,0.00,0.00,9.34,-1.41,-1.10,-0.55,0.16,0.65,2.51,9.51
173.50,0.00,0.00,9.47,-1.07,-0.74,-0.55,0.12,0.69,2.68,9.56
173.50,0.00,0.00,9.75,-0.95,-0.37,-0.60,0.08,0.69,2.68,9.80
173.50,0.00,0.00,10.02,-0.93,-0.18,-0.63,0.06,0.67,2.59,10.06
173.50,0.00,0.00,10.16,-1.25,-0.28,-0.69,0.08,0.60,2.34,10.24
173.50,0.00,0.00,10.10,-1.75,-0.37,-0.70,0.09,0.56,2.17,10.26
173.50,0.00,0.00,9.78,-2.18,-0.64,-0.72,0.12,0.49,1.92,10.04
173.50,0.00,0.00,9.47,-2.60,-0.74,-0.66,0.13,0.49,1.92,9.85
173.50,0.00,0.00,9.18,-2.82,-0.74,-0.63,0.12,0.54,2.09,9.63
173.50,0.00,0.00,9.30,-2.58,-0.64,-0.57,0.11,0.56,2.17,9.67
173.50,0.00,0.00,9.59,-2.36,-0.46,-0.54,0.08,0.58,2.26,9.88
173.50,0.00,0.00,9.98,-2.00,-0.55,-0.48,0.09,0.60,2.34,10.19
173.50,0.00,0.00,10.35,-1.83,-0.74,-0.41,0.10,0.58,2.26,10.54
173.50,0.00,0.00,10.46,-1.69,-1.01,-0.39,0.13,0.58,2.26,10.64
173.50,0.00,0.00,10.37,-1.73,-1.29,-0.39,0.13,0.60,2.34,10.59
173.50,0.00,0.00,10.26,-1.87,-1.47,-0.39,0.15,0.60,2.34,10.53
173.50,0.00,0.00,10.16,-2.02,-1.47,-0.42,0.15,0.60,2.34,10.46
173.50,0.00,0.00,10.15,-2.12,-1.47,-0.48,0.13,0.58,2.26,10.47
173.50,0.00,0.00,10.16,-2.02,-1.38,-0.55,0.16,0.54,2.09,10.45
173.50,0.00,0.00,10.25,-1.98,-1.47,-0.60,0.17,0.52,2.01,10.54
173.50,0.00,0.00,10.18,-1.81,-1.47,-0.64,0.18,0.52,2.01,10.44
173.50,0.00,0.00,9.99,-1.90,-1.38,-0.67,0.20,0.49,1.92,10.27
173.50,0.00,0.00,9.81,-1.98,-1.29,-0.69,0.20,0.54,2.09,10.09
173.50,0.00,0.00,9.68,-2.32,-1.10,-0.69,0.17,0.56,2.17,10.01
173.50,0.00,0.00,9.66,-2.52,-0.83,-0.68,0.14,0.58,2.26,10.01
173.50,0.00,0.00,9.55,-2.66,-0.64,-0.68,0.12,0.58,2.26,9.94
173.50,0.00,0.00,9.54,-2.76,-0.46,-0.65,0.10,0.62,2.42,9.94
173.50,0.00,0.00,9.54,-2.76,-0.46,-0.61,0.09,0.62,2.42,9.94
173.50,0.00,0.00,9.62,-2.82,-0.55,-0.59,0.10,0.65,2.51,10.04
173.50,0.00,0.00,9.73,-2.68,-0.64,-0.57,0.11,0.65,2.51,10.11
173.50,0.00,0.00,10.08,-2.72,-0.64,-0.57,0.11,0.65,2.51,10.46
173.50,0.00,0.00,10.44,-2.66,-0.74,-0.55,0.12,0.67,2.59,10.80
173.50,0.00,0.00,10.80,-2.60,-0.64,-0.57,0.11,0.69,2.68,11.13
173.50,0.00,0.00,11.24,-2.60,-0.55,-0.59,0.10,0.73,2.84,11.55
173.50,0.00,0.00,11.50,-2.68,-0.46,-0.65,0.10,0.75,2.93,11.81
173.50,0.00,0.00,11.40,-2.72,-0.37,-0.70,0.09,0.77,3.01,11.73
173.50,0.00,0.00,11.39,-2.82,-0.28,-0.76,0.09,0.75,2.93,11.74
173.50,0.00,0.00,11.18,-3.10,-0.28,-0.80,0.09,0.69,2.68,11.61
173.50,0.00,0.00,10.99,-3.29,-0.18,-0.81,0.08,0.58,2.26,11.47
173.50,0.00,0.00,11.04,-3.55,-0.28,-0.83,0.09,0.49,1.92,11.60
173.50,0.00,0.00,11.21,-3.67,-0.37,-0.81,0.10,0.41,1.59,11.80
173.50,0.00,0.00,11.56,-3.71,-0.46,-0.83,0.12,0.41,1.59,12.15
173.50,0.00,0.00,11.73,-3.73,-0.74,-0.84,0.15,0.47,1.84,12.33
173.50,0.00,0.00,11.99,-3.81,-0.83,-0.86,0.16,0.56,2.17,12.60
173.50,0.00,0.00,12.09,-3.67,-1.10,-0.87,0.19,0.62,2.42,12.68
173.50,0.00,0.00,12.08,-3.77,-1.10,-0.91,0.20,0.67,2.59,12.70
173.50,0.00,0.00,12.17,-3.73,-1.10,-0.91,0.20,0.65,2.51,12.78
173.50,0.00,0.00,12.26,-3.79,-0.92,-0.91,0.18,0.60,2.34,12.86
173.50,0.00,0.00,12.51,-3.87,-0.83,-0.90,0.17,0.49,1.92,13.12
173.50,0.00,0.00,12.60,-3.83,-0.55,-0.88,0.13,0.41,1.59,13.18
173.50,0.00,0.00,12.69,-3.89,-0.46,-0.86,0.12,0.37,1.42,13.28
173.50,0.00,0.00,12.79,-3.75,-0.46,-0.86,0.12,0.37,1.42,13.34
173.50,0.00,0.00,12.72,-3.59,-0.55,-0.88,0.13,0.37,1.42,13.23
173.50,0.00,0.00,12.56,-3.46,-0.74,-0.92,0.16,0.39,1.50,13.05
173.50,0.00,0.00,12.49,-3.30,-1.01,-0.97,0.19,0.39,1.50,12.96
173.50,0.00,0.00,12.31,-3.28,-1.20,-1.00,0.22,0.39,1.50,12.80
173.50,0.00,0.00,12.03,-3.40,-1.29,-1.05,0.24,0.39,1.50,12.57
173.50,0.00,0.00,11.77,-3.43,-1.20,-1.04,0.22,0.41,1.59,12.31
173.50,0.00,0.00,11.51,-3.35,-0.92,-1.02,0.19,0.39,1.50,12.02
173.50,0.00,0.00,11.17,-3.20,-0.64,-0.97,0.15,0.41,1.59,11.64
173.50,0.00,0.00,11.18,-3.10,-0.46,-0.94,0.13,0.43,1.67,11.61
173.50,0.00,0.00,11.29,-2.96,-0.46,-0.90,0.12,0.43,1.67,11.68
173.50,0.00,0.00,11.45,-3.08,-0.74,-0.90,0.12,0.41,1.59,11.88
173.50,0.00,0.00,11.71,-3.16,-1.01,-0.92,0.16,0.37,1.42,12.17
173.50,0.00,0.00,11.87,-3.28,-1.20,-0.95,0.18,0.34,1.34,12.37
173.50,0.00,0.00,11.95,-3.34,-1.29,-1.00,0.20,0.30,1.17,12.48
173.50,0.00,0.00,11.77,-3.43,-1.29,-1.00,0.20,0.28,1.09,12.32
173.50,0.00,0.00,11.59,-3.41,-0.92,-0.99,0.19,0.28,1.09,12.12
173.50,0.00,0.00,11.33,-3.33,-0.83,-0.97,0.17,0.32,1.25,11.84
173.50,0.00,0.00,11.24,-3.37,-0.83,-0.93,0.17,0.34,1.34,11.76
173.50,0.00,0.00,11.42,-3.39,-0.83,-0.93,0.17,0.34,1.34,11.94
173.50,0.00,0.00,11.67,-3.47,-0.92,-0.95,0.18,0.37,1.42,12.21
173.50,0.00,0.00,11.85,-3.49,-1.01,-0.97,0.19,0.37,1.42,12.39
173.50,0.00,0.00,12.02,-3.51,-1.01,-1.00,0.20,0.37,1.42,12.56
173.50,0.00,0.00,12.10,-3.57,-1.01,-1.04,0.20,0.39,1.50,12.66
173.50,0.00,0.00,12.19,-3.63,-0.83,-1.04,0.18,0.41,1.59,12.74
173.50,0.00,0.00,12.09,-3.67,-0.83,-1.04,0.18,0.43,1.67,12.66
173.50,0.00,0.00,11.91,-3.75,-0.74,-1.02,0.17,0.41,1.59,12.50
173.50,0.00,0.00,11.73,-3.73,-0.74,-0.99,0.17,0.34,1.34,12.33
173.50,0.00,0.00,11.63,-3.87,-0.83,-0.97,0.17,0.28,1.09,12.28
173.50,0.00,0.00,11.44,-3.95,-0.92,-0.95,0.18,0.19,0.75,12.14
173.50,0.00,0.00,11.44,-3.95,-1.01,-0.93,0.19,0.13,0.50,12.15
173.50,0.00,0.00,11.42,-4.15,-1.01,-0.93,0.19,0.09,0.33,12.19
173.50,0.00,0.00,11.49,-4.31,-1.20,-0.93,0.21,0.09,0.33,12.33
173.50,0.00,0.00,11.65,-4.43,-1.20,-0.93,0.21,0.06,0.25,12.52
173.50,0.00,0.00,11.81,-4.55,-1.20,-0.93,0.21,0.04,0.17,12.72
173.50,0.00,0.00,12.06,-4.74,-1.29,-0.91,0.22,0.04,0.17,13.02
173.50,0.00,0.00,12.23,-4.76,-1.29,-0.91,0.22,0.04,0.17,13.19
173.50,0.00,0.00,12.50,-4.74,-1.38,-0.93,0.23,0.02,0.08,13.44
173.50,0.00,0.00,12.58,-4.80,-1.38,-0.96,0.24,0.04,0.17,13.54
173.50,0.00,0.00,12.77,-4.71,-1.47,-0.98,0.25,0.06,0.25,13.69
173.50,0.00,0.00,12.77,-4.71,-1.38,-1.00,0.24,0.06,0.25,13.68
173.50,0.00,0.00,12.70,-4.55,-1.38,-1.00,0.24,0.06,0.25,13.56
173.50,0.00,0.00,12.54,-4.43,-1.38,-0.96,0.24,0.02,0.08,13.37
173.50,0.00,0.00,12.47,-4.27,-1.20,-0.93,0.21,0.02,0.08,13.23
173.50,0.00,0.00,12.47,-4.27,-1.01,-0.93,0.19,0.02,0.08,13.22
173.50,0.00,0.00,12.47,-4.27,-0.64,-0.93,0.15,0.09,0.33,13.19
173.50,0.00,0.00,12.45,-4.37,-0.37,-0.99,0.12,0.19,0.75,13.20
173.50,0.00,0.00,12.43,-4.57,-0.28,-1.08,0.12,0.28,1.09,13.25
173.50,0.00,0.00,12.41,-4.78,-0.28,-1.16,0.13,0.30,1.17,13.30
173.50,0.00,0.00,12.50,-4.74,-0.55,-1.21,0.17,0.28,1.09,13.38
173.50,0.00,0.00,12.50,-4.74,-0.92,-1.24,0.22,0.22,0.84,13.40
173.50,0.00,0.00,12.69,-4.65,-1.29,-1.20,0.25,0.17,0.67,13.58
173.50,0.00,0.00,12.69,-4.65,-1.56,-1.14,0.28,0.11,0.42,13.60
173.50,0.00,0.00,12.77,-4.71,-1.56,-1.10,0.27,0.13,0.50,13.70
173.50,0.00,0.00,12.66,-4.86,-1.38,-1.03,0.24,0.13,0.50,13.63
173.50,0.00,0.00,12.73,-5.02,-1.10,-1.02,0.21,0.19,0.75,13.73
173.50,0.00,0.00,12.83,-4.98,-0.83,-1.04,0.18,0.24,0.92,13.78
173.50,0.00,0.00,12.92,-4.94,-0.74,-1.06,0.17,0.28,1.09,13.85
173.50,0.00,0.00,13.01,-4.90,-0.83,-1.08,0.19,0.26,1.00,13.93
173.50,0.00,0.00,13.04,-4.69,-1.10,-1.06,0.22,0.24,0.92,13.90
173.50,0.00,0.00,13.04,-4.69,-1.29,-1.02,0.23,0.17,0.67,13.92
173.50,0.00,0.00,13.04,-4.69,-1.47,-0.94,0.24,0.11,0.42,13.93
173.50,0.00,0.00,12.95,-4.63,-1.56,-0.92,0.25,0.09,0.33,13.85
173.50,0.00,0.00,12.95,-4.63,-1.56,-0.92,0.25,0.09,0.33,13.85
173.50,0.00,0.00,13.07,-4.39,-1.38,-0.96,0.24,0.11,0.42,13.86
173.50,0.00,0.00,13.19,-4.15,-1.29,-1.02,0.23,0.13,0.50,13.88
173.50,0.00,0.00,13.30,-3.91,-1.29,-1.05,0.24,0.15,0.59,13.92
173.50,0.00,0.00,13.31,-3.81,-1.10,-1.06,0.22,0.17,0.67,13.89
173.50,0.00,0.00,13.30,-3.91,-1.01,-1.04,0.20,0.15,0.59,13.90
173.50,0.00,0.00,13.19,-4.15,-0.83,-1.00,0.18,0.19,0.75,13.85
173.50,0.00,0.00,13.08,-4.29,-0.74,-0.99,0.17,0.19,0.75,13.79
173.50,0.00,0.00,12.90,-4.37,-0.83,-0.97,0.17,0.17,0.67,13.64
173.50,0.00,0.00,12.73,-4.25,-0.92,-0.99,0.19,0.13,0.50,13.46
173.50,0.00,0.00,12.48,-4.17,-1.01,-1.00,0.20,0.11,0.42,13.19
173.50,0.00,0.00,12.31,-4.05,-1.20,-1.00,0.22,0.06,0.25,13.02
173.50,0.00,0.00,12.21,-4.19,-1.20,-0.96,0.22,0.06,0.25,12.96
173.50,0.00,0.00,12.26,-4.55,-1.20,-0.93,0.21,0.09,0.33,13.13
173.50,0.00,0.00,12.31,-4.82,-1.10,-0.91,0.20,0.13,0.50,13.27
173.50,0.00,0.00,12.37,-5.08,-1.01,-0.89,0.19,0.17,0.67,13.41
173.50,0.00,0.00,12.55,-5.10,-1.01,-0.93,0.19,0.17,0.67,13.58
173.50,0.00,0.00,12.48,-4.94,-1.10,-0.98,0.21,0.11,0.42,13.46
173.50,0.00,0.00,12.42,-4.67,-1.20,-1.04,0.22,0.06,0.25,13.32
173.50,0.00,0.00,12.43,-4.57,-1.47,-1.09,0.26,0.02,0.08,13.33
173.50,0.00,0.00,12.43,-4.57,-1.93,-1.10,0.32,0.02,0.08,13.39
173.50,0.00,0.00,12.50,-4.74,-2.12,-1.06,0.33,0.02,0.08,13.53
173.50,0.00,0.00,12.85,-4.77,-2.30,-1.01,0.32,0.09,0.33,13.90
173.50,0.00,0.00,13.10,-4.96,-2.21,-0.95,0.30,0.15,0.59,14.17
173.50,0.00,0.00,13.36,-4.94,-1.84,-0.92,0.25,0.19,0.75,14.36
173.50,0.00,0.00,13.44,-5.00,-1.66,-0.93,0.23,0.22,0.84,14.44
173.50,0.00,0.00,13.27,-4.98,-1.38,-0.98,0.21,0.15,0.59,14.24
173.50,0.00,0.00,13.08,-5.06,-1.20,-1.04,0.22,0.06,0.25,14.08
173.50,0.00,0.00,12.72,-5.12,-1.29,-1.13,0.24,-0.02,-0.08,13.77
173.50,0.00,0.00,12.63,-5.16,-1.47,-1.20,0.27,-0.06,-0.25,13.72
173.50,0.00,0.00,12.63,-5.16,-1.56,-1.25,0.29,-0.06,-0.25,13.73
173.50,0.00,0.00,12.73,-5.02,-1.56,-1.21,0.29,0.00,0.00,13.78
173.50,0.00,0.00,13.12,-4.75,-1.56,-1.18,0.28,0.06,0.25,14.04
173.50,0.00,0.00,13.41,-4.53,-1.75,-1.14,0.30,0.15,0.59,14.26
173.50,0.00,0.00,13.70,-4.31,-1.93,-1.10,0.32,0.17,0.67,14.49
173.50,0.00,0.00,13.90,-4.13,-2.30,-1.13,0.36,0.15,0.59,14.68
173.50,0.00,0.00,13.90,-4.13,-2.67,-1.16,0.41,0.15,0.59,14.74
173.50,0.00,0.00,13.79,-4.27,-3.04,-1.23,0.46,0.09,0.33,14.75
173.50,0.00,0.00,13.61,-4.35,-3.31,-1.28,0.49,0.06,0.25,14.66
173.50,0.00,0.00,13.58,-4.55,-3.68,-1.28,0.54,0.09,0.33,14.79
173.50,0.00,0.00,13.48,-4.69,-4.05,-1.27,0.58,0.09,0.33,14.84
173.50,0.00,0.00,13.49,-4.59,-4.51,-1.21,0.62,0.11,0.42,14.95
173.50,0.00,0.00,13.43,-4.33,-4.78,-1.19,0.65,0.13,0.50,14.90
173.50,0.00,0.00,13.47,-4.03,-4.78,-1.19,0.65,0.13,0.50,14.85
173.50,0.00,0.00,13.51,-3.62,-4.51,-1.25,0.63,0.09,0.33,14.70
173.50,0.00,0.00,13.61,-3.58,-4.14,-1.29,0.59,0.06,0.25,14.67
173.50,0.00,0.00,13.87,-3.56,-3.59,-1.29,0.53,0.04,0.17,14.77
173.50,0.00,0.00,13.93,-3.83,-3.22,-1.34,0.49,0.02,0.08,14.80
173.50,0.00,0.00,14.07,-4.15,-3.13,-1.32,0.48,0.02,0.08,15.00
173.50,0.00,0.00,13.97,-4.29,-3.13,-1.32,0.48,0.02,0.08,14.94
173.50,0.00,0.00,13.78,-4.37,-3.22,-1.34,0.49,0.06,0.25,14.81
173.50,0.00,0.00,13.61,-4.35,-3.31,-1.35,0.50,0.06,0.25,14.66
173.50,0.00,0.00,13.35,-4.27,-3.22,-1.34,0.49,0.11,0.42,14.38
173.50,0.00,0.00,13.35,-4.27,-3.22,-1.30,0.49,0.17,0.67,14.38
173.50,0.00,0.00,13.25,-4.41,-3.13,-1.25,0.47,0.17,0.67,14.31
173.50,0.00,0.00,13.23,-4.51,-3.13,-1.17,0.46,0.22,0.84,14.33
173.50,0.00,0.00,13.21,-4.71,-3.31,-1.10,0.47,0.24,0.92,14.41
173.50,0.00,0.00,13.11,-4.86,-3.40,-1.08,0.48,0.24,0.92,14.39
173.50,0.00,0.00,13.03,-4.79,-3.40,-1.08,0.48,0.22,0.84,14.29
173.50,0.00,0.00,12.95,-4.63,-3.31,-1.10,0.47,0.22,0.84,14.15
173.50,0.00,0.00,12.87,-4.57,-3.04,-1.12,0.44,0.19,0.75,13.99
173.50,0.00,0.00,12.98,-4.43,-2.76,-1.11,0.41,0.19,0.75,13.99
173.50,0.00,0.00,13.15,-4.45,-2.48,-1.09,0.38,0.19,0.75,14.11
173.50,0.00,0.00,13.22,-4.61,-2.30,-1.06,0.35,0.19,0.75,14.19
173.50,0.00,0.00,13.28,-4.88,-2.12,-1.02,0.33,0.17,0.67,14.31
173.50,0.00,0.00,13.27,-4.98,-1.93,-1.03,0.31,0.15,0.59,14.30
173.50,0.00,0.00,13.15,-5.22,-1.75,-1.03,0.29,0.13,0.50,14.26
173.50,0.00,0.00,12.80,-5.18,-1.66,-1.01,0.27,0.13,0.50,13.91
173.50,0.00,0.00,12.55,-5.10,-1.38,-1.00,0.24,0.11,0.42,13.61
173.50,0.00,0.00,12.40,-4.88,-1.10,-0.98,0.21,0.09,0.33,13.37
173.50,0.00,0.00,12.15,-4.70,-1.01,-1.00,0.20,0.09,0.33,13.07
173.50,0.00,0.00,12.17,-4.49,-1.01,-1.04,0.20,0.06,0.25,13.02
173.50,0.00,0.00,12.44,-4.47,-1.10,-1.09,0.22,0.11,0.42,13.27
173.50,0.00,0.00,12.70,-4.55,-1.29,-1.16,0.25,0.13,0.50,13.55
173.50,0.00,0.00,12.93,-4.84,-1.29,-1.20,0.25,0.17,0.67,13.87
173.50,0.00,0.00,13.18,-5.02,-1.29,-1.20,0.25,0.17,0.67,14.16
173.50,0.00,0.00,13.25,-5.18,-1.20,-1.18,0.24,0.17,0.67,14.27
173.50,0.00,0.00,13.15,-5.22,-1.01,-1.18,0.22,0.13,0.50,14.19
173.50,0.00,0.00,12.91,-5.04,-0.92,-1.20,0.21,0.06,0.25,13.89
173.50,0.00,0.00,12.68,-4.76,-0.83,-1.22,0.20,0.02,0.08,13.56
173.50,0.00,0.00,12.44,-4.47,-0.83,-1.26,0.21,-0.02,-0.08,13.25
173.50,0.00,0.00,12.37,-4.31,-0.92,-1.31,0.22,-0.02,-0.08,13.13
173.50,0.00,0.00,12.38,-4.21,-1.01,-1.33,0.24,0.00,0.00,13.12
173.50,0.00,0.00,12.55,-4.33,-1.01,-1.33,0.24,0.04,0.17,13.31
173.50,0.00,0.00,12.78,-4.61,-1.10,-1.31,0.24,0.09,0.33,13.63
173.50,0.00,0.00,13.12,-4.75,-1.10,-1.27,0.24,0.13,0.50,14.00
173.50,0.00,0.00,13.36,-4.94,-1.20,-1.25,0.25,0.19,0.75,14.30
173.50,0.00,0.00,13.63,-4.92,-1.10,-1.24,0.24,0.24,0.92,14.53
173.50,0.00,0.00,13.72,-4.87,-1.10,-1.24,0.24,0.28,1.09,14.61
173.50,0.00,0.00,13.75,-4.67,-1.01,-1.22,0.22,0.26,1.00,14.55
173.50,0.00,0.00,13.76,-4.57,-1.01,-1.22,0.22,0.22,0.84,14.53
173.50,0.00,0.00,13.68,-4.51,-1.01,-1.18,0.22,0.13,0.50,14.44
173.50,0.00,0.00,13.67,-4.61,-1.20,-1.14,0.24,0.11,0.42,14.47
173.50,0.00,0.00,13.83,-4.73,-1.38,-1.11,0.25,0.09,0.33,14.68
173.50,0.00,0.00,13.83,-4.73,-1.56,-1.07,0.27,0.15,0.59,14.70
