Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
134.74,0.01,0.01,12.62,-7.08,0.00,-0.01,-0.04,-0.15,-0.59,14.47
134.74,0.01,0.01,12.40,-7.05,-0.18,0.01,-0.02,-0.17,-0.67,14.27
134.74,0.01,0.01,12.13,-7.07,-0.37,0.02,-0.01,-0.15,-0.59,14.05
134.74,0.01,0.01,11.96,-7.11,-0.55,0.04,0.01,-0.09,-0.33,13.93
134.74,0.01,0.01,11.85,-7.35,-0.64,0.03,0.03,0.02,0.08,13.96
134.74,0.01,0.01,11.87,-7.45,-0.46,-0.01,0.04,0.11,0.42,14.02
134.74,0.01,0.01,12.09,-7.60,-0.18,-0.05,0.03,0.15,0.59,14.29
134.74,0.01,0.01,12.26,-7.56,0.00,-0.06,0.02,0.15,0.59,14.40
134.74,0.01,0.01,12.63,-7.57,-0.09,-0.07,0.04,0.11,0.42,14.72
134.74,0.01,0.01,12.60,-7.47,-0.28,-0.08,0.08,0.02,0.08,14.65
134.74,0.01,0.01,12.53,-7.54,-0.55,-0.07,0.11,-0.06,-0.25,14.63
134.74,0.01,0.01,12.16,-7.53,-0.74,-0.05,0.13,-0.09,-0.33,14.33
134.74,0.01,0.01,11.77,-7.42,-0.83,-0.03,0.12,-0.06,-0.25,13.94
134.74,0.01,0.01,11.51,-7.44,-0.74,-0.03,0.10,0.02,0.08,13.72
134.74,0.00,0.01,11.58,-7.37,-0.55,-0.02,0.06,0.17,0.67,13.74
134.74,0.00,0.01,11.72,-7.23,-0.46,0.01,0.01,0.28,1.09,13.78
134.74,0.00,0.01,12.13,-7.07,-0.46,0.04,-0.01,0.37,1.42,14.05
134.74,0.00,0.01,12.35,-6.85,-0.55,0.09,-0.04,0.37,1.42,14.13
134.74,0.00,0.01,12.40,-6.68,-0.74,0.10,-0.03,0.30,1.17,14.10
134.74,0.00,0.01,12.37,-6.59,-0.92,0.12,-0.01,0.22,0.84,14.04
134.65,0.00,0.01,12.27,-6.56,-1.10,0.11,0.03,0.11,0.42,13.96
134.65,0.00,0.01,12.18,-6.65,-1.01,0.06,0.06,0.02,0.08,13.91
134.65,0.00,0.01,12.25,-6.94,-0.92,0.01,0.09,-0.04,-0.17,14.11
134.65,0.00,0.01,12.30,-7.14,-0.64,-0.02,0.08,-0.06,-0.25,14.24
134.65,0.00,0.01,12.33,-7.24,-0.46,-0.06,0.09,-0.04,-0.17,14.31
134.65,0.00,0.01,12.23,-7.21,-0.28,-0.08,0.08,-0.02,-0.08,14.20
134.65,0.00,0.01,12.11,-7.09,-0.18,-0.07,0.06,-0.02,-0.08,14.03
134.65,0.00,0.01,11.86,-6.84,-0.18,-0.05,0.03,-0.02,-0.08,13.69
134.65,0.00,0.01,11.64,-6.68,-0.37,-0.01,0.02,-0.06,-0.25,13.43
134.65,0.00,0.01,11.47,-6.73,-0.55,0.06,-0.02,-0.13,-0.50,13.31
134.65,0.00,0.01,11.40,-6.80,-0.83,0.10,-0.01,-0.15,-0.59,13.30
134.65,0.00,0.01,11.45,-7.00,-1.01,0.14,-0.02,-0.17,-0.67,13.46
134.65,0.00,0.01,11.67,-7.15,-1.10,0.13,0.00,-0.13,-0.50,13.73
134.65,0.00,0.01,12.02,-7.42,-1.01,0.11,0.01,-0.09,-0.33,14.16
134.65,0.00,0.01,12.41,-7.53,-0.92,0.07,0.04,0.02,0.08,14.54
134.65,0.00,0.01,12.80,-7.64,-0.64,0.00,0.06,0.06,0.25,14.92
134.65,0.00,0.01,12.85,-7.47,-0.28,-0.08,0.08,0.06,0.25,14.86
134.65,0.00,0.01,12.89,-7.30,0.00,-0.14,0.09,0.06,0.25,14.82
134.65,0.00,0.01,12.57,-7.12,0.18,-0.18,0.11,0.04,0.17,14.45
134.65,0.00,0.01,12.42,-6.90,0.18,-0.20,0.13,0.02,0.08,14.21
134.65,0.00,0.01,12.23,-6.85,0.09,-0.18,0.13,0.00,0.00,14.01
134.65,0.00,0.01,12.16,-6.92,-0.18,-0.15,0.13,-0.02,-0.08,13.99
134.65,0.00,0.01,12.25,-6.94,-0.55,-0.09,0.14,-0.04,-0.17,14.09
134.65,0.00,0.01,12.30,-7.14,-0.92,-0.04,0.14,-0.06,-0.25,14.26
134.65,0.00,0.01,12.26,-7.31,-1.20,0.02,0.13,-0.06,-0.25,14.32
134.65,0.00,0.01,12.21,-7.48,-1.56,0.08,0.13,0.00,0.00,14.40
134.65,0.00,0.01,12.14,-7.55,-1.66,0.10,0.12,0.04,0.17,14.39
134.65,0.00,0.01,11.97,-7.59,-1.66,0.10,0.12,0.11,0.42,14.27
134.65,0.00,0.01,11.94,-7.50,-1.56,0.08,0.13,0.15,0.59,14.19
134.65,0.00,0.01,12.16,-7.28,-1.47,0.03,0.16,0.15,0.59,14.25
134.65,0.00,0.01,12.40,-7.17,-1.47,-0.02,0.21,0.11,0.42,14.40
134.65,0.00,0.01,12.67,-7.15,-1.47,-0.07,0.26,0.02,0.08,14.62
134.65,0.00,0.01,12.70,-7.25,-1.66,-0.11,0.33,-0.02,-0.08,14.71
134.65,0.00,0.01,12.65,-7.42,-1.84,-0.12,0.37,-0.09,-0.33,14.78
134.65,0.00,0.01,12.43,-7.63,-2.12,-0.08,0.38,-0.09,-0.33,14.74
134.65,0.00,0.01,12.29,-7.77,-2.39,-0.05,0.39,-0.06,-0.25,14.74
134.65,0.00,0.01,12.17,-7.65,-2.39,-0.02,0.36,0.00,0.00,14.57
134.65,0.00,0.01,12.31,-7.51,-2.48,0.00,0.36,0.04,0.17,14.63
134.65,0.00,0.01,12.48,-7.46,-2.58,-0.00,0.38,0.11,0.42,14.77
134.65,0.00,0.01,12.72,-7.35,-2.58,-0.06,0.43,0.13,0.50,14.91
134.65,0.00,0.01,12.85,-7.47,-2.67,-0.14,0.53,0.13,0.50,15.10
134.65,0.00,0.01,12.87,-7.57,-2.58,-0.24,0.61,0.15,0.59,15.15
134.65,0.00,0.01,12.90,-7.67,-2.67,-0.32,0.71,0.17,0.67,15.24
134.65,0.00,0.01,12.73,-7.71,-2.94,-0.37,0.76,0.17,0.67,15.17
134.65,0.00,0.01,12.63,-7.68,-3.22,-0.33,0.77,0.13,0.50,15.13
134.65,0.00,0.01,12.68,-7.51,-3.31,-0.29,0.74,0.06,0.25,15.10
134.65,0.00,0.01,12.55,-7.39,-3.40,-0.18,0.69,0.00,0.00,14.96
134.65,0.00,0.01,12.50,-7.19,-3.50,-0.11,0.63,-0.04,-0.17,14.84
134.65,0.00,0.01,12.38,-7.07,-3.40,-0.08,0.59,-0.04,-0.17,14.65
134.65,0.00,0.01,12.16,-6.92,-3.22,-0.09,0.57,-0.02,-0.08,14.35
134.65,0.00,0.01,12.13,-6.82,-2.85,-0.15,0.57,0.02,0.08,14.20
134.65,0.00,0.01,12.06,-6.89,-2.48,-0.18,0.54,0.06,0.25,14.11
134.65,0.00,0.01,11.99,-6.96,-2.30,-0.17,0.50,0.11,0.42,14.05
134.65,0.00,0.01,12.04,-7.16,-2.30,-0.14,0.47,0.09,0.33,14.19
134.65,0.00,0.01,12.19,-7.38,-2.58,-0.06,0.43,0.04,0.17,14.48
134.65,0.00,0.01,12.31,-7.51,-2.94,0.02,0.41,-0.02,-0.08,14.71
134.65,0.00,0.01,12.51,-7.56,-3.13,0.07,0.40,-0.13,-0.50,14.94
134.65,0.00,0.01,12.60,-7.59,-3.22,0.09,0.39,-0.15,-0.59,15.06
134.65,0.00,0.01,12.70,-7.61,-3.22,0.09,0.39,-0.17,-0.67,15.15
134.65,0.00,0.01,12.70,-7.61,-2.94,0.05,0.38,-0.17,-0.67,15.10
134.65,0.00,0.01,12.51,-7.56,-2.76,0.04,0.37,-0.13,-0.50,14.87
134.65,0.00,0.01,12.31,-7.51,-2.67,0.04,0.35,-0.09,-0.33,14.66
134.65,0.00,0.01,12.17,-7.65,-2.76,0.09,0.32,-0.06,-0.25,14.63
134.65,0.00,0.01,12.12,-7.82,-2.94,0.15,0.28,0.00,0.00,14.72
134.65,0.00,0.01,12.17,-8.01,-3.22,0.24,0.24,0.04,0.17,14.92
134.65,0.00,0.01,12.27,-8.04,-3.22,0.29,0.18,0.09,0.33,15.02
134.65,0.00,0.01,12.37,-8.07,-3.04,0.30,0.14,0.13,0.50,15.07
134.65,0.00,0.01,12.37,-8.07,-2.67,0.30,0.09,0.13,0.50,15.00
134.65,0.00,0.01,11.97,-7.96,-2.12,0.25,0.04,0.09,0.33,14.53
134.65,0.00,0.01,11.71,-7.98,-1.56,0.21,-0.00,0.04,0.17,14.25
134.65,0.00,0.01,11.39,-7.80,-1.10,0.16,-0.02,-0.04,-0.17,13.85
134.65,0.00,0.01,11.19,-7.75,-0.92,0.14,-0.04,-0.13,-0.50,13.64
134.65,0.00,0.01,11.19,-7.75,-0.74,0.13,-0.05,-0.19,-0.75,13.63
134.65,0.00,0.01,11.26,-7.67,-0.55,0.14,-0.09,-0.24,-0.92,13.64
134.65,0.00,0.01,11.34,-7.60,-0.46,0.14,-0.11,-0.28,-1.09,13.66
134.65,0.00,0.01,11.24,-7.58,-0.28,0.15,-0.16,-0.32,-1.25,13.56
134.65,0.00,0.01,11.26,-7.67,-0.18,0.18,-0.20,-0.30,-1.17,13.63
134.65,0.00,0.01,11.07,-7.62,-0.09,0.19,-0.22,-0.26,-1.00,13.44
134.65,0.00,0.01,11.07,-7.62,-0.18,0.21,-0.23,-0.19,-0.75,13.44
134.65,0.00,0.01,11.07,-7.62,-0.37,0.25,-0.24,-0.13,-0.50,13.44
134.65,0.00,0.01,11.34,-7.60,-0.64,0.29,-0.23,-0.09,-0.33,13.66
134.65,0.00,0.01,11.53,-7.66,-0.83,0.33,-0.24,-0.06,-0.25,13.87
134.65,0.00,0.01,11.77,-7.54,-0.83,0.33,-0.24,-0.04,-0.17,14.01
134.65,0.00,0.01,11.85,-7.47,-0.83,0.33,-0.24,-0.09,-0.33,14.03
134.65,0.00,0.01,11.89,-7.30,-0.64,0.31,-0.26,-0.09,-0.33,13.97
134.65,0.00,0.01,11.77,-7.17,-0.55,0.29,-0.25,-0.09,-0.33,13.79
134.65,0.00,0.01,11.67,-7.15,-0.64,0.29,-0.23,-0.06,-0.25,13.70
134.65,0.00,0.01,11.50,-7.19,-0.74,0.31,-0.23,0.00,0.00,13.58
134.65,0.00,0.01,11.45,-7.36,-0.92,0.32,-0.22,0.06,0.25,13.65
134.65,0.00,0.01,11.48,-7.46,-0.83,0.33,-0.24,0.09,0.33,13.72
134.65,0.00,0.01,11.60,-7.59,-0.74,0.32,-0.30,0.09,0.33,13.88
134.65,0.00,0.01,11.87,-7.57,-0.46,0.31,-0.33,0.06,0.25,14.09
134.65,0.00,0.01,11.92,-7.40,0.00,0.29,-0.38,0.00,0.00,14.03
134.65,0.00,0.01,11.96,-7.23,0.37,0.28,-0.44,-0.06,-0.25,13.98
134.65,0.00,0.01,11.94,-7.13,0.28,0.30,-0.44,-0.09,-0.33,13.91
134.65,0.00,0.01,11.84,-7.10,0.18,0.33,-0.41,-0.13,-0.50,13.81
134.65,0.00,0.01,11.87,-7.20,-0.28,0.38,-0.39,-0.11,-0.42,13.88
134.65,0.00,0.01,11.89,-7.30,-0.64,0.41,-0.36,-0.09,-0.33,13.97
134.65,0.00,0.01,12.04,-7.52,-0.74,0.41,-0.34,-0.06,-0.25,14.22
134.65,0.00,0.01,12.24,-7.58,-0.83,0.40,-0.32,-0.04,-0.17,14.42
134.65,0.00,0.01,12.34,-7.60,-0.55,0.37,-0.33,-0.06,-0.25,14.50
134.65,0.00,0.01,12.36,-7.70,-0.37,0.33,-0.32,-0.11,-0.42,14.57
134.65,0.00,0.01,12.29,-7.77,-0.37,0.30,-0.29,-0.13,-0.50,14.55
134.65,0.00,0.01,12.17,-8.01,-0.46,0.30,-0.27,-0.09,-0.33,14.58
134.65,0.00,0.01,12.05,-8.26,-0.74,0.33,-0.26,-0.04,-0.17,14.63
134.65,0.00,0.01,12.00,-8.42,-0.92,0.35,-0.25,-0.04,-0.17,14.69
134.65,0.00,0.01,12.10,-8.45,-1.01,0.39,-0.28,-0.06,-0.25,14.80
134.65,0.00,0.01,12.17,-8.38,-0.83,0.38,-0.29,-0.11,-0.42,14.80
134.65,0.00,0.01,12.37,-8.07,-0.64,0.36,-0.31,-0.19,-0.75,14.78
134.65,0.00,0.01,12.63,-7.68,-0.46,0.35,-0.32,-0.32,-1.25,14.79
134.65,0.00,0.01,12.82,-7.37,-0.28,0.33,-0.34,-0.34,-1.34,14.79
134.65,0.00,0.01,13.04,-7.16,-0.28,0.33,-0.34,-0.34,-1.34,14.87
134.65,0.00,0.01,13.04,-7.16,-0.37,0.35,-0.34,-0.28,-1.09,14.88
134.65,0.00,0.01,12.89,-7.30,-0.55,0.39,-0.35,-0.19,-0.75,14.83
134.65,0.00,0.01,12.75,-7.44,-0.83,0.43,-0.34,-0.11,-0.42,14.78
134.65,0.00,0.01,12.48,-7.46,-0.92,0.45,-0.35,-0.09,-0.33,14.57
134.65,0.00,0.01,12.31,-7.51,-1.10,0.46,-0.33,-0.09,-0.33,14.46
134.65,0.00,0.01,12.45,-7.36,-1.01,0.44,-0.33,-0.11,-0.42,14.50
134.65,0.00,0.01,12.70,-7.25,-0.74,0.41,-0.34,-0.15,-0.59,14.64
134.65,0.00,0.01,13.16,-7.28,-0.46,0.35,-0.32,-0.15,-0.59,15.05
134.65,0.00,0.01,13.58,-7.49,-0.18,0.31,-0.33,-0.09,-0.33,15.51
134.65,0.00,0.01,13.82,-7.74,-0.18,0.31,-0.33,-0.02,-0.08,15.84
134.65,0.00,0.01,13.80,-8.01,-0.28,0.31,-0.31,0.00,0.00,15.96
134.65,0.00,0.01,13.51,-8.29,-0.37,0.33,-0.32,-0.02,-0.08,15.86
