Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
148.45,0.00,0.00,9.34,-2.16,-0.55,-0.56,0.38,0.28,1.09,9.61
148.45,0.00,0.00,9.65,-1.99,-0.64,-0.57,0.40,0.22,0.84,9.88
148.45,0.00,0.00,9.81,-1.73,-0.55,-0.59,0.40,0.15,0.59,9.98
148.45,0.00,0.00,10.06,-1.82,-0.37,-0.60,0.38,0.13,0.50,10.23
148.45,0.00,0.00,10.16,-1.83,-0.28,-0.59,0.36,0.17,0.67,10.33
148.45,0.00,0.00,10.41,-2.10,-0.09,-0.60,0.34,0.22,0.84,10.62
148.45,0.00,0.00,10.50,-2.45,-0.18,-0.61,0.36,0.32,1.25,10.79
148.45,0.00,0.00,10.80,-2.64,-0.46,-0.58,0.38,0.39,1.50,11.13
148.45,0.00,0.00,10.90,-2.81,-0.83,-0.56,0.42,0.43,1.67,11.29
148.45,0.00,0.00,11.05,-2.91,-1.01,-0.51,0.41,0.43,1.67,11.47
148.45,0.00,0.00,11.20,-3.00,-1.01,-0.51,0.41,0.43,1.67,11.64
148.45,0.00,0.00,11.20,-2.82,-0.74,-0.55,0.40,0.43,1.67,11.58
148.45,0.00,0.00,11.10,-2.82,-0.28,-0.59,0.36,0.45,1.76,11.46
148.45,0.00,0.00,11.05,-2.73,0.28,-0.65,0.33,0.43,1.67,11.39
148.45,0.00,0.00,10.90,-2.64,0.55,-0.68,0.31,0.43,1.67,11.23
148.45,0.00,0.00,10.70,-2.63,0.55,-0.68,0.31,0.41,1.59,11.03
148.45,0.00,0.00,10.70,-2.63,0.18,-0.63,0.33,0.41,1.59,11.02
148.45,0.00,0.00,10.50,-2.63,-0.46,-0.52,0.34,0.39,1.50,10.83
148.45,0.00,0.00,10.40,-2.63,-0.92,-0.41,0.34,0.41,1.59,10.76
148.36,0.00,0.00,10.45,-2.54,-1.29,-0.30,0.32,0.43,1.67,10.83
148.36,0.00,0.00,10.43,-2.55,-1.29,-0.26,0.30,0.49,1.92,10.82
148.36,0.00,0.00,10.49,-2.47,-1.20,-0.25,0.28,0.52,2.01,10.84
148.36,0.00,0.00,10.65,-2.21,-0.74,-0.33,0.26,0.52,2.01,10.90
148.36,0.00,0.00,10.70,-2.12,-0.28,-0.40,0.25,0.54,2.09,10.91
148.36,0.00,0.00,10.76,-1.86,0.18,-0.48,0.23,0.49,1.92,10.92
148.36,0.00,0.00,10.86,-1.86,0.28,-0.53,0.25,0.47,1.84,11.02
148.36,0.00,0.00,11.01,-1.96,0.09,-0.55,0.29,0.41,1.59,11.18
148.36,0.00,0.00,11.05,-2.22,-0.28,-0.56,0.34,0.37,1.42,11.28
148.36,0.00,0.00,10.99,-2.48,-1.01,-0.54,0.43,0.34,1.34,11.32
148.36,0.00,0.00,10.98,-2.83,-1.56,-0.54,0.51,0.34,1.34,11.45
148.36,0.00,0.00,10.98,-3.01,-1.93,-0.52,0.54,0.34,1.34,11.55
148.36,0.00,0.00,10.92,-3.10,-1.93,-0.52,0.54,0.39,1.50,11.52
148.36,0.00,0.00,10.88,-3.01,-1.75,-0.50,0.51,0.37,1.42,11.42
148.36,0.00,0.00,10.73,-2.92,-1.38,-0.49,0.45,0.30,1.17,11.20
148.36,0.00,0.00,10.63,-2.74,-0.92,-0.47,0.38,0.26,1.00,11.02
148.36,0.00,0.00,10.53,-2.56,-0.55,-0.49,0.34,0.22,0.84,10.85
148.36,0.00,0.00,10.33,-2.55,-0.37,-0.51,0.32,0.26,1.00,10.65
148.36,0.00,0.00,10.12,-2.72,-0.46,-0.52,0.34,0.37,1.42,10.49
148.36,0.00,0.00,10.06,-2.98,-0.46,-0.52,0.34,0.47,1.84,10.51
148.36,0.00,0.00,10.26,-3.17,-0.64,-0.50,0.36,0.56,2.17,10.76
148.36,0.00,0.00,10.51,-3.44,-0.74,-0.48,0.36,0.60,2.34,11.08
148.36,0.00,0.00,10.96,-3.54,-0.64,-0.47,0.34,0.54,2.09,11.54
148.36,0.00,0.00,11.27,-3.37,-0.55,-0.49,0.34,0.41,1.59,11.78
148.36,0.00,0.00,11.48,-3.20,-0.46,-0.55,0.36,0.24,0.92,11.93
148.36,0.00,0.00,11.44,-2.76,-0.18,-0.61,0.36,0.15,0.59,11.77
148.36,0.00,0.00,11.20,-2.49,0.00,-0.65,0.36,0.11,0.42,11.47
148.36,0.00,0.00,10.84,-2.39,0.09,-0.64,0.35,0.15,0.59,11.10
148.36,0.00,0.00,10.34,-2.38,-0.09,-0.60,0.34,0.26,1.00,10.61
148.36,0.00,0.00,9.98,-2.45,-0.37,-0.51,0.32,0.30,1.17,10.28
148.36,0.00,0.00,9.57,-2.44,-0.46,-0.45,0.30,0.32,1.25,9.89
148.36,0.00,0.00,9.47,-2.44,-0.64,-0.41,0.30,0.28,1.09,9.80
148.36,0.00,0.00,9.52,-2.35,-0.64,-0.41,0.30,0.17,0.67,9.83
148.36,0.00,0.00,9.68,-2.09,-0.46,-0.45,0.30,0.11,0.42,9.92
148.36,0.00,0.00,9.89,-1.92,-0.28,-0.46,0.29,0.06,0.25,10.08
148.36,0.00,0.00,10.25,-1.85,-0.09,-0.51,0.29,0.09,0.33,10.42
148.36,0.00,0.00,10.35,-2.02,0.09,-0.52,0.27,0.13,0.50,10.54
148.36,0.00,0.00,10.29,-2.29,0.09,-0.52,0.27,0.24,0.92,10.54
148.36,0.00,0.00,10.18,-2.46,0.00,-0.53,0.29,0.26,1.00,10.47
148.36,0.00,0.00,9.93,-2.54,-0.18,-0.55,0.32,0.28,1.09,10.25
148.36,0.00,0.00,9.67,-2.45,-0.28,-0.56,0.34,0.24,0.92,9.98
148.36,0.00,0.00,9.37,-2.26,-0.28,-0.56,0.34,0.17,0.67,9.65
148.36,0.00,0.00,9.18,-2.08,-0.28,-0.53,0.32,0.09,0.33,9.41
148.36,0.00,0.00,8.93,-1.98,-0.28,-0.46,0.29,0.04,0.17,9.15
148.36,0.00,0.00,8.87,-2.07,-0.18,-0.42,0.25,0.02,0.08,9.11
148.36,0.00,0.00,8.77,-2.07,-0.09,-0.41,0.23,0.04,0.17,9.01
148.36,0.00,0.00,8.87,-2.07,-0.09,-0.41,0.23,0.09,0.33,9.11
148.36,0.00,0.00,9.08,-2.08,-0.09,-0.44,0.25,0.17,0.67,9.31
148.36,0.00,0.00,9.23,-2.17,-0.09,-0.51,0.29,0.24,0.92,9.48
148.36,0.00,0.00,9.33,-2.17,-0.09,-0.57,0.33,0.22,0.84,9.58
148.36,0.00,0.00,9.43,-2.17,-0.18,-0.61,0.36,0.19,0.75,9.68
148.36,0.00,0.00,9.37,-2.26,-0.18,-0.64,0.38,0.11,0.42,9.65
148.36,0.00,0.00,9.42,-2.35,-0.28,-0.65,0.40,0.00,0.00,9.72
148.36,0.00,0.00,9.42,-2.53,-0.09,-0.63,0.36,-0.06,-0.25,9.75
148.36,0.00,0.00,9.47,-2.62,-0.18,-0.58,0.34,-0.04,-0.17,9.82
148.36,0.00,0.00,9.57,-2.62,-0.18,-0.52,0.31,0.06,0.25,9.92
148.36,0.00,0.00,9.77,-2.62,-0.28,-0.43,0.27,0.22,0.84,10.12
148.36,0.00,0.00,9.82,-2.54,-0.37,-0.35,0.23,0.30,1.17,10.15
148.36,0.00,0.00,9.78,-2.45,-0.55,-0.31,0.23,0.34,1.34,10.09
148.36,0.00,0.00,9.73,-2.36,-0.55,-0.34,0.25,0.32,1.25,10.02
148.36,0.00,0.00,9.63,-2.36,-0.46,-0.42,0.29,0.22,0.84,9.92
148.36,0.00,0.00,9.52,-2.35,-0.37,-0.51,0.32,0.11,0.42,9.82
148.36,0.00,0.00,9.62,-2.53,-0.18,-0.58,0.34,0.02,0.08,9.95
148.36,0.00,0.00,9.72,-2.53,-0.09,-0.63,0.36,0.00,0.00,10.05
148.36,0.00,0.00,9.83,-2.36,0.00,-0.62,0.35,0.04,0.17,10.11
148.36,0.00,0.00,9.83,-2.36,0.09,-0.61,0.33,0.11,0.42,10.11
148.36,0.00,0.00,9.83,-2.19,0.09,-0.58,0.31,0.17,0.67,10.07
148.36,0.00,0.00,9.68,-2.09,0.00,-0.56,0.31,0.17,0.67,9.91
148.36,0.00,0.00,9.43,-2.17,0.09,-0.58,0.31,0.13,0.50,9.68
148.36,0.00,0.00,9.37,-2.26,0.28,-0.62,0.31,0.04,0.17,9.65
148.36,0.00,0.00,9.27,-2.43,0.37,-0.64,0.31,0.00,0.00,9.59
148.36,0.00,0.00,9.16,-2.61,0.55,-0.65,0.29,-0.04,-0.17,9.54
148.36,0.00,0.00,9.21,-2.70,0.64,-0.64,0.27,-0.09,-0.33,9.62
148.36,0.00,0.00,9.31,-2.70,0.74,-0.63,0.25,-0.04,-0.17,9.72
148.36,0.00,0.00,9.36,-2.79,0.64,-0.61,0.25,-0.02,-0.08,9.79
148.36,0.00,0.00,9.56,-2.79,0.46,-0.60,0.27,0.00,0.00,9.97
148.36,0.00,0.00,9.71,-2.89,0.28,-0.59,0.29,0.00,0.00,10.14
148.36,0.00,0.00,9.76,-2.98,0.09,-0.61,0.33,-0.04,-0.17,10.20
148.36,0.00,0.00,9.81,-3.06,0.00,-0.62,0.35,-0.09,-0.33,10.28
148.36,0.00,0.00,9.65,-3.15,-0.18,-0.61,0.36,-0.09,-0.33,10.16
148.36,0.00,0.00,9.71,-3.06,-0.18,-0.61,0.36,-0.06,-0.25,10.18
148.36,0.00,0.00,9.71,-3.06,-0.28,-0.59,0.36,0.00,0.00,10.18
148.36,0.00,0.00,9.76,-2.98,-0.18,-0.58,0.34,0.09,0.33,10.21
148.36,0.00,0.00,9.92,-2.89,-0.09,-0.57,0.33,0.15,0.59,10.33
148.36,0.00,0.00,10.07,-2.63,0.09,-0.58,0.31,0.15,0.59,10.41
148.36,0.00,0.00,9.98,-2.45,0.28,-0.59,0.29,0.11,0.42,10.28
148.36,0.00,0.00,9.88,-2.28,0.28,-0.62,0.31,0.06,0.25,10.14
148.36,0.00,0.00,9.78,-2.27,0.18,-0.63,0.33,-0.04,-0.17,10.04
148.36,0.00,0.00,9.63,-2.36,0.09,-0.64,0.35,-0.11,-0.42,9.91
148.36,0.00,0.00,9.62,-2.53,0.00,-0.65,0.36,-0.17,-0.67,9.95
148.36,0.00,0.00,9.62,-2.71,0.09,-0.67,0.36,-0.17,-0.67,9.99
148.36,0.00,0.00,9.61,-2.88,0.09,-0.67,0.36,-0.17,-0.67,10.03
148.36,0.00,0.00,9.61,-3.06,0.37,-0.67,0.33,-0.17,-0.67,10.09
148.36,0.00,0.00,9.55,-3.15,0.55,-0.68,0.31,-0.13,-0.50,10.07
148.36,0.00,0.00,9.65,-3.32,0.55,-0.65,0.29,-0.09,-0.33,10.22
148.36,0.00,0.00,9.54,-3.50,0.55,-0.65,0.29,-0.06,-0.25,10.18
148.36,0.00,0.00,9.64,-3.68,0.37,-0.61,0.29,-0.02,-0.08,10.32
148.36,0.00,0.00,9.48,-3.76,0.28,-0.59,0.29,-0.02,-0.08,10.21
148.36,0.00,0.00,9.49,-3.58,0.18,-0.57,0.29,-0.02,-0.08,10.14
148.36,0.00,0.00,9.24,-3.31,0.09,-0.58,0.31,-0.06,-0.25,9.82
148.36,0.00,0.00,9.25,-2.96,0.09,-0.58,0.31,-0.13,-0.50,9.72
148.36,0.00,0.00,9.21,-2.70,0.09,-0.58,0.31,-0.15,-0.59,9.60
148.36,0.00,0.00,9.42,-2.53,0.09,-0.58,0.31,-0.19,-0.75,9.75
148.36,0.00,0.00,9.62,-2.53,0.09,-0.55,0.29,-0.17,-0.67,9.95
148.36,0.00,0.00,9.82,-2.54,0.00,-0.56,0.27,-0.09,-0.33,10.15
148.36,0.00,0.00,9.93,-2.54,0.00,-0.53,0.25,0.02,0.08,10.25
148.36,0.00,0.00,9.98,-2.45,0.00,-0.53,0.25,0.17,0.67,10.28
148.36,0.00,0.00,9.83,-2.19,0.00,-0.50,0.23,0.30,1.17,10.07
148.36,0.00,0.00,9.79,-2.10,0.00,-0.50,0.23,0.41,1.59,10.01
148.36,0.00,0.00,9.74,-2.01,0.00,-0.50,0.23,0.45,1.76,9.94
148.36,0.00,0.00,9.89,-2.10,-0.09,-0.48,0.27,0.45,1.76,10.11
148.36,0.00,0.00,10.13,-2.37,-0.37,-0.51,0.32,0.37,1.42,10.41
148.36,0.00,0.00,10.33,-2.55,-0.55,-0.53,0.36,0.32,1.25,10.66
148.36,0.00,0.00,10.58,-2.65,-0.83,-0.56,0.42,0.24,0.92,10.94
148.36,0.00,0.00,10.43,-2.73,-0.92,-0.60,0.45,0.17,0.67,10.82
148.36,0.00,0.00,10.22,-2.72,-0.83,-0.65,0.47,0.15,0.59,10.61
148.36,0.00,0.00,9.92,-2.89,-0.55,-0.71,0.48,0.15,0.59,10.34
148.36,0.00,0.00,9.61,-3.06,-0.37,-0.78,0.50,0.15,0.59,10.09
148.36,0.00,0.00,9.49,-3.41,-0.28,-0.84,0.52,0.17,0.67,10.09
148.36,0.00,0.00,9.54,-3.50,-0.28,-0.87,0.53,0.19,0.75,10.17
148.36,0.00,0.00,9.75,-3.50,-0.64,-0.85,0.57,0.22,0.84,10.38
148.36,0.00,0.00,10.10,-3.42,-0.92,-0.78,0.57,0.24,0.92,10.71
148.36,0.00,0.00,10.56,-3.35,-1.38,-0.68,0.57,0.24,0.92,11.17
148.36,0.00,0.00,10.87,-3.36,-1.56,-0.60,0.54,0.24,0.92,11.48
148.36,0.00,0.00,11.07,-3.36,-1.66,-0.55,0.53,0.26,1.00,11.69
148.36,0.00,0.00,11.21,-3.63,-1.66,-0.55,0.53,0.26,1.00,11.90
148.36,0.00,0.00,11.26,-3.72,-1.66,-0.58,0.54,0.28,1.09,11.98
148.36,0.00,0.00,11.16,-3.89,-1.66,-0.61,0.56,0.30,1.17,11.93
148.36,0.00,0.00,11.16,-3.89,-1.75,-0.62,0.58,0.30,1.17,11.94
148.36,0.00,0.00,11.01,-3.80,-1.84,-0.63,0.60,0.24,0.92,11.79
148.36,0.00,0.00,10.86,-3.71,-2.02,-0.62,0.62,0.17,0.67,11.65
148.36,0.00,0.00,10.86,-3.53,-2.12,-0.63,0.64,0.11,0.42,11.62
148.36,0.00,0.00,10.92,-3.27,-2.21,-0.64,0.66,0.06,0.25,11.61
148.36,0.00,0.00,11.18,-3.02,-2.30,-0.68,0.69,0.04,0.17,11.81
148.36,0.00,0.00,11.28,-3.02,-2.48,-0.70,0.73,0.09,0.33,11.94
148.36,0.00,0.00,11.33,-3.11,-2.76,-0.73,0.79,0.11,0.42,12.07
148.36,0.00,0.00,11.23,-3.11,-3.04,-0.76,0.80,0.13,0.50,12.04
148.36,0.00,0.00,11.13,-3.10,-3.22,-0.75,0.82,0.15,0.59,11.99
148.36,0.00,0.00,10.88,-3.01,-3.40,-0.74,0.84,0.17,0.67,11.79
148.36,0.00,0.00,10.83,-2.74,-3.22,-0.75,0.86,0.15,0.59,11.63
148.36,0.00,0.00,10.74,-2.56,-3.13,-0.77,0.86,0.11,0.42,11.47
148.36,0.00,0.00,10.89,-2.48,-2.94,-0.82,0.86,0.04,0.17,11.55
148.36,0.00,0.00,11.14,-2.58,-2.85,-0.87,0.88,0.02,0.08,11.79
148.36,0.00,0.00,11.44,-2.76,-2.76,-0.89,0.88,-0.04,-0.17,12.09
148.36,0.00,0.00,11.64,-2.94,-2.67,-0.88,0.86,-0.09,-0.33,12.30
148.36,0.00,0.00,11.84,-3.12,-2.67,-0.82,0.82,-0.06,-0.25,12.53
148.36,0.00,0.00,11.99,-3.04,-2.76,-0.73,0.79,0.00,0.00,12.68
148.36,0.00,0.00,12.05,-2.95,-2.58,-0.68,0.73,0.09,0.33,12.67
148.36,0.00,0.00,11.95,-2.77,-2.30,-0.65,0.67,0.17,0.67,12.48
148.27,0.00,0.00,11.79,-2.86,-2.21,-0.67,0.67,0.24,0.92,12.34
148.27,0.00,0.00,11.51,-3.13,-2.21,-0.73,0.71,0.26,1.00,12.14
148.27,0.00,0.00,11.35,-3.57,-2.30,-0.84,0.79,0.19,0.75,12.12
148.27,0.00,0.00,11.19,-3.83,-2.48,-0.89,0.85,0.13,0.50,12.08
148.27,0.00,0.00,10.98,-3.99,-2.67,-0.91,0.88,0.04,0.17,11.99
148.27,0.00,0.00,10.93,-4.08,-2.85,-0.87,0.88,-0.04,-0.17,12.01
148.27,0.00,0.00,10.93,-3.91,-2.85,-0.77,0.82,-0.04,-0.17,11.95
148.27,0.00,0.00,10.99,-3.64,-2.76,-0.67,0.75,-0.02,-0.08,11.90
148.27,0.00,0.00,11.25,-3.56,-2.48,-0.58,0.65,0.09,0.33,12.06
