Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
36.56,-0.00,0.00,7.66,-3.39,-9.66,-1.09,-2.14,-1.89,-7.36,12.79
36.56,-0.00,0.00,7.56,-3.40,-9.38,-1.15,-2.15,-1.81,-7.02,12.52
36.56,-0.00,0.00,7.36,-3.43,-9.29,-1.23,-2.19,-1.76,-6.86,12.34
36.56,-0.00,0.00,7.23,-3.26,-9.20,-1.28,-2.22,-1.74,-6.77,12.15
36.56,-0.00,0.00,7.17,-3.18,-9.38,-1.29,-2.25,-1.70,-6.60,12.23
36.56,-0.00,0.00,7.09,-2.93,-9.48,-1.27,-2.25,-1.66,-6.44,12.19
36.56,-0.00,0.00,6.81,-2.69,-9.66,-1.20,-2.23,-1.57,-6.10,12.12
36.56,-0.00,0.00,6.59,-2.54,-9.75,-1.12,-2.18,-1.46,-5.68,12.04
36.56,-0.00,0.00,6.37,-2.39,-9.84,-1.04,-2.13,-1.35,-5.27,11.96
36.56,-0.00,0.00,6.15,-2.24,-10.03,-1.00,-2.13,-1.31,-5.10,11.97
36.56,-0.00,0.00,5.94,-2.26,-10.12,-1.01,-2.15,-1.27,-4.93,11.95
36.56,-0.00,0.00,5.98,-2.17,-10.12,-1.07,-2.19,-1.25,-4.85,11.96
36.56,0.00,0.00,6.02,-2.07,-10.03,-1.15,-2.24,-1.23,-4.77,11.88
36.56,0.00,0.00,6.11,-1.89,-9.94,-1.23,-2.28,-1.18,-4.60,11.81
36.56,0.00,0.00,6.23,-1.61,-9.75,-1.33,-2.33,-1.12,-4.35,11.68
36.56,0.00,0.00,6.23,-1.17,-9.94,-1.37,-2.39,-1.10,-4.26,11.78
36.56,0.00,0.00,6.15,-0.91,-10.12,-1.39,-2.43,-1.05,-4.10,11.88
36.56,0.00,0.00,6.13,-0.74,-10.58,-1.37,-2.48,-1.05,-4.10,12.25
36.56,0.00,0.00,6.25,-0.46,-10.95,-1.35,-2.52,-1.05,-4.10,12.61
36.56,0.00,0.00,6.65,-0.41,-11.32,-1.32,-2.55,-1.08,-4.18,13.13
36.56,0.00,0.00,7.15,-0.35,-11.59,-1.32,-2.59,-1.05,-4.10,13.63
36.56,0.00,0.00,7.86,-0.27,-11.96,-1.32,-2.64,-0.95,-3.68,14.31
36.56,0.00,0.00,8.47,-0.20,-12.42,-1.31,-2.69,-0.88,-3.43,15.03
36.56,0.00,0.00,9.13,-0.21,-12.88,-1.32,-2.77,-0.80,-3.09,15.79
36.56,0.00,0.00,9.64,-0.16,-13.62,-1.30,-2.86,-0.71,-2.76,16.68
36.56,0.00,0.00,10.14,-0.10,-14.35,-1.28,-2.95,-0.69,-2.68,17.57
36.56,0.00,0.00,10.68,0.05,-15.09,-1.29,-3.06,-0.71,-2.76,18.49
36.56,0.00,0.00,11.13,0.19,-15.73,-1.32,-3.17,-0.71,-2.76,19.27
36.56,0.00,0.00,11.59,0.60,-16.19,-1.39,-3.29,-0.69,-2.68,19.92
36.56,0.00,0.00,12.10,1.10,-16.74,-1.47,-3.43,-0.65,-2.51,20.69
36.56,0.00,0.00,12.62,1.43,-17.30,-1.52,-3.54,-0.54,-2.09,21.46
36.56,0.00,0.00,13.35,1.78,-17.85,-1.57,-3.66,-0.47,-1.84,22.36
36.56,0.00,0.00,14.05,1.86,-18.49,-1.57,-3.75,-0.43,-1.67,23.30
36.56,0.00,0.00,15.00,1.61,-19.04,-1.56,-3.82,-0.43,-1.67,24.30
36.56,0.00,0.00,15.81,1.26,-19.50,-1.54,-3.88,-0.49,-1.92,25.14
36.56,0.00,0.00,16.51,0.90,-19.78,-1.51,-3.89,-0.60,-2.34,25.78
36.47,0.00,0.00,17.02,0.52,-20.06,-1.50,-3.93,-0.73,-2.84,26.31
36.47,0.00,0.00,17.39,0.27,-20.33,-1.51,-3.96,-0.84,-3.26,26.75
36.47,0.00,0.00,17.75,0.22,-20.61,-1.53,-4.02,-0.88,-3.43,27.20
36.47,0.00,0.00,18.15,0.27,-21.07,-1.54,-4.09,-0.90,-3.51,27.81
36.47,0.00,0.00,18.64,0.50,-21.62,-1.59,-4.21,-0.88,-3.43,28.55
36.47,0.00,0.00,19.36,0.85,-22.26,-1.62,-4.32,-0.82,-3.18,29.52
36.47,0.00,0.00,19.93,1.27,-22.91,-1.68,-4.46,-0.75,-2.93,30.39
36.47,0.00,0.00,20.45,1.59,-23.37,-1.72,-4.55,-0.65,-2.51,31.10
36.47,0.00,0.00,20.74,1.80,-23.92,-1.74,-4.65,-0.58,-2.26,31.71
36.47,0.00,0.00,20.68,1.88,-24.38,-1.76,-4.72,-0.54,-2.09,32.02
36.47,0.00,0.00,20.70,1.71,-25.02,-1.76,-4.81,-0.54,-2.09,32.52
36.47,0.00,0.00,20.47,1.42,-25.67,-1.79,-4.93,-0.58,-2.26,32.86
36.47,0.00,0.00,20.41,1.05,-26.40,-1.82,-5.06,-0.62,-2.42,33.39
36.47,0.00,0.00,20.49,0.80,-27.32,-1.88,-5.23,-0.67,-2.59,34.16
36.47,0.00,0.00,20.65,0.73,-28.24,-1.93,-5.40,-0.67,-2.59,35.00
36.47,0.00,0.00,20.86,0.75,-29.26,-1.97,-5.57,-0.65,-2.51,35.94
36.47,0.00,0.00,21.06,0.77,-30.08,-1.98,-5.70,-0.56,-2.17,36.73
36.47,0.00,0.00,21.10,0.87,-30.64,-1.98,-5.77,-0.47,-1.84,37.21
36.47,0.00,0.00,21.00,0.86,-30.91,-1.97,-5.81,-0.39,-1.50,37.38
36.47,0.00,0.00,20.94,0.94,-31.10,-1.96,-5.82,-0.34,-1.34,37.50
36.47,0.00,0.00,20.80,0.83,-31.10,-1.93,-5.80,-0.34,-1.34,37.42
36.47,0.00,0.00,20.80,0.83,-31.10,-1.93,-5.80,-0.41,-1.59,37.42
36.47,0.00,0.00,20.80,0.83,-31.19,-1.97,-5.84,-0.47,-1.84,37.49
36.47,0.00,0.00,20.86,0.75,-31.28,-2.01,-5.88,-0.58,-2.26,37.60
36.47,0.00,0.00,20.92,0.67,-31.37,-2.04,-5.92,-0.69,-2.68,37.71
36.47,0.00,0.00,21.08,0.60,-31.46,-2.05,-5.94,-0.75,-2.93,37.88
36.47,0.00,0.00,21.32,0.72,-31.37,-2.04,-5.92,-0.77,-3.01,37.94
36.47,0.00,0.00,21.52,0.74,-31.37,-2.01,-5.90,-0.75,-2.93,38.05
36.47,0.00,0.00,21.76,0.85,-31.19,-2.00,-5.86,-0.65,-2.51,38.04
36.47,0.00,0.00,22.05,1.06,-31.10,-1.96,-5.79,-0.52,-2.01,38.13
36.47,0.00,0.00,21.99,1.14,-30.82,-1.97,-5.75,-0.41,-1.59,37.88
36.47,0.00,0.00,21.76,1.30,-30.54,-2.00,-5.74,-0.30,-1.17,37.53
36.47,0.00,0.00,21.40,1.34,-30.08,-2.05,-5.71,-0.19,-0.75,36.94
36.47,0.00,0.00,21.04,1.39,-29.62,-2.09,-5.67,-0.15,-0.59,36.36
36.47,0.00,0.00,20.64,1.35,-28.98,-2.09,-5.62,-0.13,-0.50,35.60
36.39,0.00,0.00,20.64,1.35,-28.52,-2.08,-5.54,-0.13,-0.50,35.23
36.39,0.00,0.00,20.68,1.23,-28.06,-2.01,-5.42,-0.17,-0.67,34.88
36.39,0.00,0.00,21.15,1.20,-27.51,-1.93,-5.29,-0.24,-0.92,34.72
36.39,0.00,0.00,21.51,1.15,-26.96,-1.85,-5.15,-0.28,-1.09,34.51
36.39,0.00,0.00,21.77,1.09,-26.59,-1.79,-5.01,-0.37,-1.42,34.38
36.39,0.00,0.00,21.87,1.10,-26.04,-1.77,-4.92,-0.39,-1.50,34.02
36.39,0.00,0.00,21.67,1.08,-25.48,-1.78,-4.85,-0.41,-1.59,33.47
36.39,0.00,0.00,21.41,1.14,-24.93,-1.82,-4.80,-0.39,-1.50,32.88
36.39,0.00,0.00,21.23,1.38,-24.38,-1.86,-4.75,-0.39,-1.50,32.36
36.39,0.00,0.00,21.05,1.63,-23.92,-1.87,-4.69,-0.39,-1.50,31.90
36.39,0.00,0.00,20.93,1.79,-23.46,-1.83,-4.63,-0.37,-1.42,31.49
36.39,0.00,0.00,21.17,1.91,-23.28,-1.78,-4.57,-0.32,-1.25,31.52
36.39,0.00,0.00,21.43,1.85,-23.09,-1.71,-4.49,-0.28,-1.09,31.56
36.39,0.00,0.00,21.90,1.81,-23.09,-1.68,-4.47,-0.22,-0.84,31.87
36.39,0.00,0.00,22.28,1.59,-23.09,-1.65,-4.45,-0.13,-0.50,32.13
36.39,0.00,0.00,22.54,1.53,-23.28,-1.63,-4.47,-0.09,-0.33,32.44
36.39,0.00,0.00,22.80,1.47,-23.46,-1.65,-4.50,-0.04,-0.17,32.75
36.39,0.00,0.00,22.86,1.39,-23.74,-1.68,-4.56,-0.02,-0.08,32.98
36.39,0.00,0.00,22.82,1.29,-23.74,-1.74,-4.60,-0.04,-0.17,32.95
36.39,0.00,0.00,22.62,1.27,-23.74,-1.79,-4.65,-0.06,-0.25,32.81
36.39,0.00,0.00,22.78,1.20,-23.64,-1.87,-4.69,-0.06,-0.25,32.85
36.39,0.00,0.00,22.82,1.29,-23.55,-1.92,-4.72,-0.04,-0.17,32.82
36.39,0.00,0.00,23.16,1.42,-23.37,-1.96,-4.72,-0.02,-0.08,32.93
36.39,0.00,0.00,23.45,1.63,-23.18,-1.98,-4.70,-0.02,-0.08,33.01
36.39,0.00,0.00,23.49,1.72,-23.18,-1.95,-4.68,-0.06,-0.25,33.05
36.39,0.00,0.00,23.39,1.71,-23.28,-1.87,-4.64,-0.11,-0.42,33.04
36.39,0.00,0.00,23.04,1.58,-23.37,-1.79,-4.59,-0.13,-0.50,32.86
36.39,0.00,0.00,22.70,1.46,-23.55,-1.72,-4.57,-0.15,-0.59,32.74
36.39,0.00,0.00,22.20,1.40,-23.55,-1.69,-4.54,-0.11,-0.42,32.39
36.39,0.00,0.00,21.93,1.46,-23.46,-1.68,-4.53,-0.02,-0.08,32.15
36.39,0.00,0.00,21.73,1.44,-23.28,-1.69,-4.51,0.15,0.59,31.88
36.39,0.00,0.00,21.73,1.44,-22.72,-1.73,-4.46,0.34,1.34,31.48
36.39,0.00,0.00,21.69,1.34,-22.36,-1.76,-4.39,0.52,2.01,31.18
36.39,0.00,0.00,21.77,1.53,-21.90,-1.78,-4.33,0.62,2.42,30.92
36.39,0.00,0.00,21.75,1.71,-21.62,-1.78,-4.30,0.62,2.42,30.72
36.39,0.00,0.00,21.78,1.97,-21.62,-1.78,-4.26,0.58,2.26,30.75
36.39,0.00,0.00,21.84,2.33,-21.80,-1.77,-4.28,0.43,1.67,30.95
36.39,0.00,0.00,21.76,2.59,-22.08,-1.77,-4.32,0.28,1.09,31.11
36.39,0.00,0.00,21.74,2.76,-22.36,-1.79,-4.41,0.15,0.59,31.30
36.39,0.00,0.00,21.78,2.86,-22.45,-1.83,-4.45,0.11,0.42,31.41
36.39,0.00,0.00,21.84,2.78,-22.26,-1.86,-4.49,0.13,0.50,31.31
36.39,0.00,0.00,21.80,2.68,-22.08,-1.91,-4.50,0.24,0.92,31.14
36.39,0.00,0.00,21.80,2.68,-21.80,-1.97,-4.50,0.37,1.42,30.95
36.30,0.00,0.00,21.76,2.59,-21.62,-1.98,-4.49,0.54,2.09,30.78
36.30,0.00,0.00,21.61,2.45,-21.53,-2.01,-4.45,0.67,2.59,30.60
36.30,0.00,0.00,21.20,2.41,-21.53,-1.98,-4.43,0.75,2.93,30.31
36.30,0.00,0.00,20.80,2.36,-21.62,-1.97,-4.39,0.77,3.01,30.09
36.30,0.00,0.00,20.48,2.51,-21.62,-1.91,-4.35,0.71,2.76,29.88
36.30,0.00,0.00,20.15,2.65,-21.53,-1.84,-4.32,0.65,2.51,29.61
36.30,0.00,0.00,20.08,2.90,-21.62,-1.79,-4.30,0.56,2.17,29.65
36.30,0.00,0.00,20.26,3.10,-21.80,-1.74,-4.29,0.52,2.01,29.92
36.30,0.00,0.00,20.36,3.11,-21.71,-1.73,-4.31,0.56,2.17,29.93
36.30,0.00,0.00,20.50,3.22,-21.90,-1.75,-4.35,0.62,2.42,30.17
36.30,0.00,0.00,20.40,3.20,-21.90,-1.78,-4.37,0.71,2.76,30.10
36.30,0.00,0.00,20.24,3.27,-21.99,-1.82,-4.41,0.77,3.01,30.06
36.30,0.00,0.00,19.92,3.42,-21.90,-1.87,-4.43,0.77,3.01,29.80
36.30,0.00,0.00,19.76,3.49,-21.90,-1.93,-4.48,0.77,3.01,29.70
36.30,0.00,0.00,19.70,3.57,-21.90,-1.98,-4.52,0.69,2.68,29.67
36.30,0.00,0.00,19.70,3.57,-22.08,-2.00,-4.56,0.56,2.17,29.80
36.30,0.01,0.00,19.70,3.57,-22.17,-2.01,-4.58,0.49,1.92,29.87
36.30,0.01,0.00,19.53,3.64,-22.45,-1.98,-4.59,0.43,1.67,29.98
36.30,0.01,0.00,19.35,3.88,-22.63,-1.93,-4.59,0.43,1.67,30.03
36.30,0.01,0.00,18.97,4.11,-23.00,-1.88,-4.60,0.47,1.84,30.10
36.30,0.01,0.00,18.53,4.41,-23.28,-1.85,-4.61,0.56,2.17,30.08
36.30,0.01,0.00,18.25,4.65,-23.64,-1.82,-4.65,0.65,2.51,30.23
36.30,0.01,0.00,18.13,4.81,-23.83,-1.84,-4.69,0.73,2.84,30.32
36.30,0.01,0.00,17.99,4.71,-23.92,-1.88,-4.73,0.80,3.09,30.30
36.30,0.00,0.00,17.89,4.70,-24.01,-1.91,-4.77,0.82,3.18,30.31
36.30,0.00,0.00,17.58,4.66,-24.01,-1.91,-4.77,0.82,3.18,30.12
36.30,0.00,0.00,17.26,4.80,-24.20,-1.90,-4.78,0.88,3.43,30.11
36.30,0.00,0.00,17.04,4.96,-24.38,-1.86,-4.78,0.92,3.59,30.15
36.30,0.00,0.00,16.82,5.11,-24.56,-1.85,-4.80,0.97,3.76,30.21
36.30,0.00,0.00,16.78,5.46,-24.93,-1.85,-4.85,1.03,4.01,30.54
36.30,0.00,0.00,16.70,5.71,-25.21,-1.88,-4.91,1.14,4.43,30.77
36.21,0.00,0.00,16.54,5.78,-25.30,-1.94,-4.97,1.27,4.93,30.78
36.21,0.00,0.00,16.11,5.89,-25.21,-2.03,-5.01,1.42,5.52,30.49
36.21,0.00,0.00,15.35,5.90,-25.12,-2.08,-5.04,1.55,6.02,30.02
36.21,0.00,0.00,14.26,6.04,-25.02,-2.10,-5.04,1.68,6.52,29.43
36.21,0.00,0.00,13.17,6.19,-24.66,-2.10,-4.98,1.74,6.77,28.63
36.21,0.00,0.00,11.98,6.32,-24.20,-2.09,-4.91,1.76,6.86,27.73
36.21,0.00,0.00,11.10,6.49,-23.55,-2.06,-4.80,1.72,6.69,26.83
36.21,0.00,0.00,10.41,6.68,-22.72,-2.04,-4.67,1.63,6.35,25.87
36.21,0.00,0.00,9.79,6.79,-21.71,-2.03,-4.52,1.57,6.10,24.77
36.12,0.00,0.00,9.28,6.74,-20.70,-2.00,-4.35,1.55,6.02,23.67
36.12,0.00,0.00,8.39,6.45,-19.69,-1.94,-4.16,1.55,6.02,22.35
36.12,0.00,0.00,7.56,6.10,-18.77,-1.86,-3.97,1.57,6.10,21.13
36.12,0.00,0.00,6.65,5.56,-17.94,-1.78,-3.79,1.61,6.27,19.92
36.12,0.00,0.00,5.72,5.19,-17.11,-1.70,-3.62,1.59,6.19,18.77
36.12,0.00,0.00,4.99,4.85,-16.10,-1.67,-3.45,1.59,6.19,17.54
36.12,0.00,0.00,4.44,4.70,-15.09,-1.63,-3.28,1.48,5.77,16.42
