Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
163.92,0.00,0.00,-5.15,-4.41,0.83,-0.03,-0.12,0.19,0.75,6.83
163.92,0.00,0.00,-5.36,-4.19,0.83,-0.03,-0.12,0.19,0.75,6.85
163.92,0.00,0.00,-5.60,-4.07,0.74,-0.01,-0.12,0.17,0.67,6.96
163.92,0.00,0.00,-5.77,-4.02,0.83,0.00,-0.13,0.17,0.67,7.08
163.92,0.00,0.00,-5.96,-4.07,0.92,-0.02,-0.14,0.15,0.59,7.28
163.92,0.00,0.00,-5.92,-4.24,1.01,-0.04,-0.14,0.15,0.59,7.35
163.92,0.00,0.00,-5.78,-4.39,1.01,-0.04,-0.14,0.13,0.50,7.33
163.92,0.00,0.00,-5.64,-4.53,1.01,-0.04,-0.14,0.11,0.42,7.31
163.92,0.00,0.00,-5.40,-4.65,0.83,0.00,-0.13,0.13,0.50,7.18
163.92,0.00,0.00,-5.33,-4.73,0.64,0.04,-0.12,0.15,0.59,7.15
163.92,0.00,0.00,-5.36,-4.82,0.55,0.06,-0.12,0.19,0.75,7.23
163.92,0.00,0.00,-5.43,-4.75,0.55,0.06,-0.12,0.24,0.92,7.24
163.92,0.00,0.00,-5.50,-4.68,0.64,0.04,-0.12,0.28,1.09,7.25
163.92,0.00,0.00,-5.64,-4.53,0.55,0.03,-0.11,0.30,1.17,7.26
163.92,0.00,0.00,-5.58,-4.34,0.55,0.03,-0.11,0.28,1.09,7.09
163.92,0.00,0.00,-5.56,-4.24,0.37,0.07,-0.10,0.24,0.92,7.00
163.92,0.00,0.00,-5.60,-4.07,0.28,0.09,-0.09,0.17,0.67,6.93
163.92,0.00,0.00,-5.50,-4.04,0.18,0.11,-0.09,0.09,0.33,6.83
163.92,0.00,0.00,-5.60,-4.07,0.18,0.11,-0.09,0.04,0.17,6.92
163.92,0.00,0.00,-5.65,-4.26,0.09,0.13,-0.08,0.00,0.00,7.08
163.92,0.00,0.00,-5.68,-4.36,0.00,0.15,-0.08,0.04,0.17,7.16
163.92,0.00,0.00,-5.70,-4.73,-0.09,0.20,-0.08,0.13,0.50,7.40
163.83,0.00,0.00,-5.56,-4.87,-0.18,0.26,-0.09,0.17,0.67,7.39
163.83,0.00,0.00,-5.41,-4.91,-0.18,0.29,-0.10,0.24,0.92,7.31
163.83,0.00,0.00,-5.31,-4.89,-0.09,0.27,-0.10,0.22,0.84,7.22
163.83,0.00,0.00,-5.35,-4.72,0.00,0.22,-0.10,0.22,0.84,7.13
163.83,0.00,0.00,-5.49,-4.57,0.18,0.11,-0.09,0.17,0.67,7.15
163.83,0.00,0.00,-5.73,-4.45,0.28,0.02,-0.07,0.15,0.59,7.26
163.83,0.00,0.00,-6.07,-4.35,0.46,-0.06,-0.07,0.22,0.84,7.48
163.83,0.00,0.00,-6.24,-4.30,0.37,-0.11,-0.05,0.28,1.09,7.59
163.83,0.00,0.00,-6.34,-4.33,0.28,-0.12,-0.03,0.37,1.42,7.68
163.83,0.00,0.00,-6.24,-4.30,0.09,-0.12,-0.01,0.41,1.59,7.58
163.83,0.00,0.00,-6.17,-4.38,-0.09,-0.11,0.01,0.43,1.67,7.56
163.83,0.00,0.00,-6.00,-4.43,-0.28,-0.07,0.02,0.37,1.42,7.46
163.83,0.00,0.00,-5.86,-4.57,-0.37,-0.05,0.03,0.28,1.09,7.44
163.83,0.00,0.00,-5.65,-4.79,-0.28,-0.03,0.01,0.22,0.84,7.41
163.83,0.00,0.00,-5.48,-4.84,-0.28,-0.00,-0.00,0.15,0.59,7.32
163.83,0.00,0.00,-5.41,-4.91,0.00,0.04,-0.05,0.17,0.67,7.31
163.83,0.00,0.00,-5.28,-4.79,0.37,0.10,-0.11,0.17,0.67,7.14
163.83,0.00,0.00,-5.39,-4.55,0.64,0.15,-0.15,0.22,0.84,7.08
163.83,0.00,0.00,-5.51,-4.30,1.10,0.15,-0.21,0.19,0.75,7.08
163.83,0.00,0.00,-5.74,-4.18,1.47,0.10,-0.24,0.17,0.67,7.26
163.83,0.00,0.00,-6.01,-4.16,1.84,0.06,-0.27,0.13,0.50,7.54
163.83,0.00,0.00,-6.21,-4.21,1.84,-0.01,-0.25,0.11,0.42,7.72
163.83,0.00,0.00,-6.29,-4.50,1.66,-0.04,-0.22,0.11,0.42,7.91
163.83,0.00,0.00,-6.15,-4.65,1.29,-0.03,-0.18,0.15,0.59,7.82
163.83,0.00,0.00,-5.91,-4.77,0.64,0.01,-0.11,0.24,0.92,7.62
163.83,0.00,0.00,-5.82,-4.74,0.18,0.07,-0.08,0.28,1.09,7.51
163.83,0.00,0.00,-5.76,-4.55,-0.09,0.10,-0.05,0.26,1.00,7.34
163.83,0.00,0.00,-5.70,-4.35,-0.18,0.12,-0.05,0.24,0.92,7.18
163.83,0.00,0.00,-5.82,-4.11,0.09,0.06,-0.06,0.22,0.84,7.12
163.83,0.00,0.00,-5.89,-4.04,0.46,0.01,-0.09,0.19,0.75,7.15
163.83,0.00,0.00,-6.01,-4.16,0.83,-0.07,-0.11,0.19,0.75,7.36
163.83,0.00,0.00,-5.94,-4.23,1.01,-0.15,-0.11,0.22,0.84,7.36
163.83,0.00,0.00,-5.80,-4.38,1.01,-0.15,-0.11,0.19,0.75,7.34
163.83,0.00,0.00,-5.63,-4.43,0.92,-0.13,-0.11,0.19,0.75,7.22
163.83,0.00,0.00,-5.63,-4.43,0.74,-0.08,-0.10,0.19,0.75,7.20
163.83,0.00,0.00,-5.51,-4.30,0.74,-0.05,-0.11,0.19,0.75,7.03
163.83,0.00,0.00,-5.55,-4.13,0.74,-0.05,-0.11,0.13,0.50,6.96
163.83,0.00,0.00,-5.49,-3.94,0.74,-0.05,-0.11,0.11,0.42,6.80
163.83,0.00,0.00,-5.42,-4.01,0.83,-0.07,-0.11,0.06,0.25,6.79
163.83,0.00,0.00,-5.25,-4.06,0.83,-0.07,-0.11,0.06,0.25,6.69
163.83,0.00,0.00,-5.28,-4.16,0.74,-0.01,-0.12,0.11,0.42,6.76
163.83,0.00,0.00,-5.31,-4.26,0.55,0.03,-0.11,0.15,0.59,6.83
163.83,0.00,0.00,-5.34,-4.35,0.37,0.07,-0.10,0.19,0.75,6.90
163.83,0.00,0.00,-5.44,-4.38,0.28,0.09,-0.09,0.22,0.84,6.98
163.83,0.00,0.00,-5.44,-4.38,0.28,0.05,-0.08,0.22,0.84,6.98
163.83,0.00,0.00,-5.44,-4.38,0.28,0.02,-0.07,0.15,0.59,6.98
163.83,0.00,0.00,-5.41,-4.28,0.28,-0.02,-0.06,0.11,0.42,6.90
163.83,0.00,0.00,-5.31,-4.26,0.28,-0.02,-0.06,0.09,0.33,6.81
163.83,0.00,0.00,-5.31,-4.26,0.28,0.02,-0.07,0.09,0.33,6.81
163.83,0.00,0.00,-5.34,-4.35,0.18,0.07,-0.08,0.13,0.50,6.89
163.83,0.00,0.00,-5.44,-4.38,0.28,0.09,-0.09,0.15,0.59,6.98
163.83,0.00,0.00,-5.59,-4.60,0.37,0.10,-0.11,0.19,0.75,7.25
163.83,0.00,0.00,-5.68,-4.89,0.64,0.08,-0.13,0.19,0.75,7.52
163.83,0.00,0.00,-5.60,-4.96,1.01,0.06,-0.17,0.22,0.84,7.55
163.83,0.00,0.00,-5.56,-5.13,1.20,0.06,-0.19,0.28,1.09,7.66
163.83,0.00,0.00,-5.44,-5.01,1.10,0.08,-0.19,0.34,1.34,7.48
163.83,0.00,0.00,-5.28,-4.79,0.92,0.12,-0.18,0.43,1.67,7.19
163.83,0.00,0.00,-5.10,-4.48,0.64,0.15,-0.15,0.47,1.84,6.81
163.83,0.00,0.00,-5.11,-4.21,0.46,0.15,-0.13,0.43,1.67,6.64
163.83,0.00,0.00,-5.03,-3.92,0.46,0.12,-0.12,0.37,1.42,6.39
163.83,0.00,0.00,-5.10,-3.84,0.83,0.07,-0.15,0.28,1.09,6.44
163.83,0.00,0.00,-5.10,-3.84,1.10,0.04,-0.18,0.22,0.84,6.48
163.83,0.00,0.00,-5.28,-4.16,1.20,0.06,-0.19,0.17,0.67,6.83
163.83,0.00,0.00,-5.52,-4.67,1.01,0.10,-0.18,0.22,0.84,7.30
163.83,0.00,0.00,-5.63,-5.06,0.74,0.16,-0.17,0.26,1.00,7.61
163.83,0.00,0.00,-5.58,-5.50,0.28,0.19,-0.12,0.30,1.17,7.84
163.83,0.00,0.00,-5.35,-5.99,-0.09,0.17,-0.07,0.34,1.34,8.03
163.83,0.00,0.00,-5.09,-6.01,-0.18,0.12,-0.05,0.39,1.50,7.88
163.83,0.00,0.00,-4.86,-5.87,0.00,0.04,-0.05,0.37,1.42,7.62
163.83,0.00,0.00,-4.85,-5.50,0.28,-0.02,-0.06,0.34,1.34,7.34
163.83,0.00,0.00,-5.10,-5.11,0.55,-0.04,-0.09,0.28,1.09,7.24
163.83,0.00,0.00,-5.52,-4.67,0.55,-0.01,-0.10,0.22,0.84,7.25
163.83,0.00,0.00,-6.05,-4.62,0.46,0.05,-0.10,0.13,0.50,7.63
163.83,0.00,0.00,-6.42,-4.62,0.18,0.07,-0.08,0.04,0.17,7.91
163.83,0.00,0.00,-6.48,-4.82,-0.09,0.10,-0.05,0.00,0.00,8.07
163.83,0.00,0.00,-6.29,-5.13,-0.18,0.08,-0.04,-0.02,-0.08,8.12
163.83,0.00,0.00,-6.06,-5.25,0.00,0.04,-0.05,0.00,0.00,8.02
163.83,0.00,0.00,-5.59,-5.23,0.37,0.03,-0.09,0.06,0.25,7.67
163.83,0.00,0.00,-5.34,-4.99,0.64,0.04,-0.12,0.13,0.50,7.33
163.83,0.00,0.00,-5.15,-4.67,0.92,0.05,-0.16,0.24,0.92,7.02
163.83,0.00,0.00,-5.01,-4.18,1.10,0.04,-0.18,0.28,1.09,6.62
163.83,0.00,0.00,-5.00,-3.82,0.83,0.03,-0.14,0.32,1.25,6.34
163.83,0.00,0.00,-5.18,-3.50,0.64,0.01,-0.11,0.34,1.34,6.29
163.83,0.00,0.00,-5.28,-3.52,0.46,-0.06,-0.07,0.30,1.17,6.36
163.83,0.00,0.00,-5.34,-3.72,0.37,-0.11,-0.05,0.26,1.00,6.51
163.83,0.00,0.00,-5.39,-3.91,0.37,-0.14,-0.04,0.22,0.84,6.67
163.83,0.00,0.00,-5.31,-4.26,0.55,-0.11,-0.07,0.15,0.59,6.83
163.83,0.00,0.00,-5.24,-4.33,0.74,-0.08,-0.10,0.11,0.42,6.84
163.83,-0.00,0.00,-5.21,-4.23,1.01,-0.04,-0.14,0.06,0.25,6.79
163.83,-0.00,0.00,-5.38,-4.18,1.10,0.01,-0.17,0.06,0.25,6.90
163.83,-0.00,0.00,-5.52,-4.04,1.10,0.04,-0.18,0.09,0.33,6.93
163.83,-0.00,0.00,-5.65,-4.16,1.01,0.06,-0.17,0.15,0.59,7.08
163.83,-0.00,0.00,-5.80,-4.38,0.92,0.05,-0.16,0.19,0.75,7.33
163.83,-0.00,0.00,-5.72,-4.72,1.01,0.03,-0.16,0.26,1.00,7.48
163.83,-0.00,0.00,-5.63,-5.06,0.92,0.01,-0.15,0.26,1.00,7.63
163.83,-0.00,0.00,-5.42,-5.28,1.01,-0.01,-0.15,0.26,1.00,7.64
163.83,-0.00,0.00,-5.20,-5.13,1.01,-0.04,-0.14,0.24,0.92,7.37
163.83,-0.00,0.00,-5.04,-4.91,0.92,-0.06,-0.13,0.19,0.75,7.10
163.83,-0.00,0.00,-5.06,-4.65,0.83,-0.07,-0.11,0.22,0.84,6.92
163.83,-0.00,0.00,-5.29,-4.52,0.74,-0.05,-0.11,0.26,1.00,7.00
163.83,-0.00,0.00,-5.46,-4.48,0.64,-0.03,-0.10,0.32,1.25,7.09
163.83,-0.00,0.00,-5.69,-4.62,0.55,0.03,-0.11,0.34,1.34,7.35
163.83,-0.00,0.00,-5.82,-4.74,0.46,0.05,-0.10,0.34,1.34,7.52
163.83,-0.00,0.00,-5.94,-4.86,0.37,0.07,-0.10,0.28,1.09,7.69
163.83,-0.00,0.00,-6.01,-4.79,0.28,0.05,-0.08,0.19,0.75,7.69
163.83,-0.00,0.00,-5.96,-4.60,0.18,0.04,-0.07,0.11,0.42,7.53
163.83,-0.00,0.00,-5.94,-4.23,0.18,0.04,-0.07,0.09,0.33,7.30
163.83,-0.00,0.00,-5.73,-3.82,0.28,0.05,-0.08,0.15,0.59,6.89
163.83,-0.00,0.00,-5.32,-3.35,0.46,0.12,-0.12,0.30,1.17,6.31
163.83,-0.00,0.00,-4.94,-2.99,0.74,0.16,-0.17,0.43,1.67,5.82
163.83,-0.00,0.00,-4.79,-2.77,0.74,0.19,-0.18,0.52,2.01,5.58
163.83,-0.00,0.00,-4.79,-2.77,0.64,0.18,-0.16,0.52,2.01,5.57
163.92,-0.00,0.00,-5.01,-2.92,0.46,0.12,-0.12,0.47,1.84,5.82
163.92,-0.00,0.00,-5.40,-3.39,0.18,0.04,-0.07,0.39,1.50,6.38
163.92,-0.00,0.00,-5.67,-4.00,-0.18,-0.02,-0.01,0.34,1.34,6.94
163.92,-0.00,0.00,-5.70,-4.73,-0.46,-0.06,0.04,0.32,1.25,7.42
163.92,-0.00,0.00,-5.57,-5.24,-0.64,-0.09,0.07,0.39,1.50,7.67
163.92,-0.00,0.00,-5.39,-5.56,-0.83,-0.09,0.09,0.43,1.67,7.78
163.92,-0.00,0.00,-4.99,-5.46,-1.10,-0.05,0.08,0.47,1.84,7.48
163.92,-0.00,0.00,-4.64,-5.19,-1.29,-0.05,0.10,0.45,1.76,7.08
163.92,-0.00,0.00,-4.40,-4.68,-1.47,-0.04,0.12,0.41,1.59,6.59
163.92,-0.00,0.00,-4.09,-4.24,-1.66,-0.07,0.15,0.39,1.50,6.12
163.92,-0.00,0.00,-4.08,-3.87,-1.84,-0.10,0.18,0.43,1.67,5.92
163.92,-0.00,0.00,-4.02,-3.68,-1.75,-0.13,0.21,0.47,1.84,5.72
163.92,-0.00,0.00,-4.22,-3.73,-1.84,-0.18,0.24,0.52,2.01,5.92
163.92,-0.00,0.00,-4.47,-3.97,-1.75,-0.26,0.22,0.52,2.01,6.23
163.92,-0.00,0.00,-4.77,-4.04,-1.66,-0.38,0.24,0.45,1.76,6.47
163.92,-0.00,0.00,-5.06,-4.12,-1.47,-0.50,0.25,0.32,1.25,6.69
163.92,-0.00,0.00,-5.29,-4.26,-1.29,-0.61,0.26,0.22,0.84,6.91
163.92,-0.00,0.00,-5.32,-4.36,-1.29,-0.64,0.27,0.13,0.50,7.00
163.92,-0.00,0.00,-5.27,-4.53,-1.29,-0.61,0.30,0.13,0.50,7.07
163.92,-0.00,0.00,-5.11,-4.58,-1.47,-0.50,0.29,0.19,0.75,7.02
163.92,-0.00,0.00,-4.81,-4.51,-1.66,-0.36,0.27,0.32,1.25,6.80
163.92,-0.00,0.00,-4.53,-4.17,-1.93,-0.23,0.26,0.41,1.59,6.45
163.92,-0.00,0.00,-4.32,-3.75,-2.02,-0.10,0.24,0.47,1.84,6.07
163.92,-0.00,0.00,-4.16,-3.53,-1.93,-0.05,0.21,0.49,1.92,5.79
163.92,0.00,0.00,-4.30,-3.39,-1.66,-0.08,0.19,0.52,2.01,5.72
163.92,0.00,0.00,-4.50,-3.43,-1.29,-0.13,0.16,0.49,1.92,5.81
163.92,0.00,0.00,-4.92,-3.63,-0.83,-0.19,0.12,0.49,1.92,6.17
163.92,0.00,0.00,-5.15,-3.78,-0.64,-0.23,0.11,0.52,2.01,6.42
163.92,0.00,0.00,-5.37,-3.92,-0.83,-0.26,0.14,0.47,1.84,6.70
163.92,0.00,0.00,-5.34,-3.83,-1.01,-0.26,0.16,0.37,1.42,6.65
163.92,0.00,0.00,-5.15,-3.78,-1.47,-0.22,0.21,0.26,1.00,6.55
163.92,0.00,0.00,-4.88,-3.80,-1.84,-0.21,0.25,0.17,0.67,6.45
163.92,0.00,0.00,-4.54,-3.90,-2.12,-0.22,0.28,0.17,0.67,6.35
163.92,0.00,0.00,-4.36,-4.22,-2.21,-0.23,0.26,0.22,0.84,6.45
163.92,0.00,0.00,-4.35,-4.48,-2.21,-0.23,0.26,0.39,1.50,6.62
163.92,0.00,0.00,-4.36,-4.85,-1.84,-0.24,0.22,0.54,2.09,6.77
163.92,0.00,0.00,-4.63,-4.82,-1.47,-0.22,0.17,0.69,2.68,6.84
163.92,0.00,0.00,-4.99,-4.82,-1.10,-0.19,0.12,0.73,2.84,7.03
163.92,0.00,0.00,-5.30,-4.63,-0.74,-0.18,0.11,0.69,2.68,7.08
163.92,0.00,0.00,-5.68,-4.36,-0.37,-0.19,0.07,0.56,2.17,7.17
163.92,0.00,0.00,-5.75,-4.29,-0.09,-0.18,0.03,0.41,1.59,7.18
163.92,0.00,0.00,-5.81,-4.48,0.09,-0.22,0.02,0.30,1.17,7.34
163.92,0.00,0.00,-5.60,-4.70,0.18,-0.24,0.02,0.24,0.92,7.31
163.92,0.00,0.00,-5.44,-5.12,0.18,-0.28,0.03,0.19,0.75,7.47
163.92,0.00,0.00,-5.23,-5.34,0.09,-0.33,0.05,0.19,0.75,7.47
163.92,0.00,0.00,-5.16,-5.41,-0.09,-0.32,0.07,0.15,0.59,7.48
163.92,0.00,0.00,-5.18,-5.14,-0.18,-0.30,0.08,0.11,0.42,7.30
163.92,0.00,0.00,-5.19,-4.87,-0.18,-0.27,0.07,0.13,0.50,7.12
163.92,0.00,0.00,-5.37,-4.56,0.00,-0.20,0.03,0.15,0.59,7.04
163.92,0.00,0.00,-5.49,-4.31,0.18,-0.14,-0.02,0.19,0.75,6.98
163.92,0.00,0.00,-5.56,-4.24,0.37,-0.11,-0.05,0.24,0.92,7.00
163.92,0.00,0.00,-5.49,-4.31,0.37,-0.11,-0.05,0.26,1.00,6.99
163.92,0.00,0.00,-5.32,-4.36,0.37,-0.11,-0.05,0.26,1.00,6.89
163.92,0.00,0.00,-5.05,-4.39,0.28,-0.12,-0.03,0.30,1.17,6.69
163.92,0.00,0.00,-4.85,-4.34,0.18,-0.10,-0.03,0.26,1.00,6.51
163.92,0.00,0.00,-4.85,-4.34,0.18,-0.07,-0.04,0.26,1.00,6.51
163.92,0.00,0.00,-5.05,-4.39,0.18,0.00,-0.06,0.24,0.92,6.69
163.92,0.00,0.00,-5.54,-4.51,0.09,0.06,-0.06,0.22,0.84,7.14
163.92,0.00,0.00,-5.96,-4.70,-0.09,0.13,-0.06,0.15,0.59,7.60
163.92,0.00,0.00,-6.39,-4.90,-0.18,0.15,-0.06,0.09,0.33,8.05
163.92,0.00,0.00,-6.39,-4.90,-0.28,0.17,-0.05,0.09,0.33,8.05
163.92,0.00,0.00,-6.26,-4.78,-0.18,0.15,-0.06,0.09,0.33,7.88
