Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
224.82,0.00,0.00,7.47,2.98,-1.10,-0.34,-0.20,0.37,1.42,8.12
224.82,0.00,0.00,7.38,2.95,-1.20,-0.31,-0.16,0.28,1.09,8.03
224.82,0.00,0.00,7.43,3.15,-1.10,-0.29,-0.15,0.17,0.67,8.14
224.82,0.00,0.00,7.55,3.27,-1.01,-0.29,-0.17,0.11,0.42,8.29
224.82,0.00,0.00,7.75,3.32,-0.83,-0.30,-0.21,0.09,0.33,8.47
224.82,0.00,0.00,7.90,3.54,-0.92,-0.32,-0.22,0.13,0.50,8.71
224.82,0.00,0.00,8.00,3.57,-1.20,-0.36,-0.21,0.22,0.84,8.84
224.82,0.00,0.00,7.95,3.37,-1.38,-0.40,-0.22,0.26,1.00,8.74
224.82,0.00,0.00,7.70,3.13,-1.56,-0.44,-0.23,0.32,1.25,8.45
224.82,0.00,0.00,7.52,2.81,-1.66,-0.49,-0.26,0.37,1.42,8.19
224.82,0.00,0.00,7.37,2.58,-1.47,-0.55,-0.35,0.39,1.50,7.95
224.82,0.00,0.00,7.47,2.61,-1.20,-0.62,-0.46,0.41,1.59,8.00
224.82,0.00,0.00,7.79,2.79,-1.10,-0.70,-0.56,0.39,1.50,8.34
224.82,0.00,0.00,8.23,3.09,-1.01,-0.78,-0.66,0.37,1.42,8.85
224.82,0.00,0.00,8.68,3.39,-1.10,-0.83,-0.69,0.34,1.34,9.38
224.82,0.00,0.00,9.10,3.59,-1.20,-0.87,-0.72,0.34,1.34,9.85
224.82,0.00,0.00,9.27,3.54,-1.29,-0.89,-0.73,0.34,1.34,10.00
224.82,0.00,0.00,9.31,3.37,-1.29,-0.89,-0.73,0.34,1.34,9.99
224.82,0.00,0.00,9.06,3.12,-1.47,-0.91,-0.71,0.34,1.34,9.70
224.82,0.00,0.00,8.81,2.88,-1.56,-0.93,-0.72,0.34,1.34,9.40
224.82,0.00,0.00,8.47,2.60,-1.84,-0.96,-0.71,0.39,1.50,9.05
224.82,0.00,0.00,8.34,2.48,-2.12,-0.97,-0.67,0.39,1.50,8.95
224.82,0.00,0.00,8.44,2.50,-2.39,-0.98,-0.64,0.41,1.59,9.12
224.82,0.00,0.00,8.54,2.53,-2.58,-0.97,-0.60,0.37,1.42,9.27
224.82,0.00,0.00,8.56,2.63,-2.67,-0.97,-0.58,0.34,1.34,9.35
224.82,0.00,0.00,8.49,2.70,-2.67,-0.97,-0.58,0.30,1.17,9.30
224.82,0.00,0.00,8.35,2.84,-2.58,-0.97,-0.60,0.28,1.09,9.19
224.82,0.00,0.00,8.28,2.92,-2.67,-1.02,-0.63,0.30,1.17,9.17
224.82,0.00,0.00,8.28,2.92,-2.76,-1.06,-0.66,0.37,1.42,9.20
224.82,0.00,0.00,8.55,2.90,-2.94,-1.13,-0.69,0.45,1.76,9.49
224.82,0.00,0.00,8.86,2.71,-3.04,-1.18,-0.73,0.47,1.84,9.75
224.82,0.00,0.00,9.27,2.54,-3.13,-1.22,-0.76,0.45,1.76,10.11
224.82,0.00,0.00,9.31,2.37,-3.13,-1.22,-0.76,0.39,1.50,10.11
224.82,0.00,0.00,9.09,2.22,-3.04,-1.20,-0.75,0.30,1.17,9.84
224.82,0.00,0.00,8.58,2.36,-2.85,-1.16,-0.74,0.24,0.92,9.35
224.82,0.00,0.00,8.05,2.40,-2.67,-1.12,-0.73,0.19,0.75,8.81
224.82,0.00,0.00,7.66,2.66,-2.67,-1.10,-0.70,0.19,0.75,8.54
224.82,0.00,0.00,7.52,2.81,-2.48,-1.05,-0.69,0.24,0.92,8.40
224.82,0.00,0.00,7.74,2.96,-2.30,-1.01,-0.68,0.26,1.00,8.60
224.82,0.00,0.00,8.08,2.86,-2.12,-0.97,-0.67,0.26,1.00,8.83
224.82,0.00,0.00,8.35,2.84,-1.84,-0.89,-0.63,0.22,0.84,9.01
224.82,0.00,0.00,8.56,2.63,-1.75,-0.81,-0.57,0.15,0.59,9.13
224.82,0.00,0.00,8.47,2.60,-1.56,-0.72,-0.51,0.13,0.50,8.99
224.82,0.00,0.00,8.13,2.69,-1.47,-0.65,-0.45,0.06,0.25,8.69
224.82,0.00,0.00,7.52,2.81,-1.38,-0.60,-0.42,0.04,0.17,8.14
224.82,0.00,0.00,6.91,2.92,-1.10,-0.57,-0.43,0.02,0.08,7.58
224.82,0.00,0.00,6.47,2.98,-0.92,-0.55,-0.45,0.06,0.25,7.19
224.82,0.00,0.00,6.21,3.00,-0.74,-0.54,-0.46,0.11,0.42,6.93
224.82,0.00,0.00,6.15,2.81,-0.74,-0.54,-0.46,0.15,0.59,6.80
224.82,0.00,0.00,6.22,2.74,-0.83,-0.51,-0.42,0.19,0.75,6.85
224.82,0.00,0.00,6.42,2.79,-0.92,-0.48,-0.37,0.24,0.92,7.06
224.82,0.00,0.00,6.64,2.94,-0.83,-0.43,-0.34,0.26,1.00,7.31
224.82,0.00,0.00,6.89,3.19,-0.83,-0.41,-0.31,0.26,1.00,7.64
224.82,0.00,0.00,7.07,3.51,-0.55,-0.37,-0.32,0.28,1.09,7.91
224.82,0.00,0.00,7.22,3.73,-0.28,-0.34,-0.33,0.26,1.00,8.13
224.82,0.00,0.00,7.42,3.78,-0.09,-0.29,-0.32,0.24,0.92,8.33
224.82,0.00,0.00,7.54,3.90,0.00,-0.22,-0.27,0.17,0.67,8.49
224.82,0.00,0.00,7.47,3.98,0.00,-0.17,-0.21,0.13,0.50,8.46
224.74,0.00,0.00,7.28,3.92,-0.18,-0.13,-0.15,0.09,0.33,8.27
224.74,0.00,0.00,6.83,3.98,-0.37,-0.12,-0.11,0.06,0.25,7.91
224.74,0.00,0.00,6.46,3.97,-0.64,-0.13,-0.07,0.09,0.33,7.62
224.74,0.00,0.00,6.20,3.99,-0.83,-0.17,-0.08,0.13,0.50,7.42
224.74,0.00,0.00,6.03,4.04,-0.83,-0.23,-0.13,0.19,0.75,7.30
224.74,0.00,0.00,6.00,3.94,-0.74,-0.26,-0.18,0.28,1.09,7.22
224.74,0.00,0.00,6.07,3.87,-0.46,-0.27,-0.24,0.32,1.25,7.22
224.74,0.00,0.00,6.02,3.68,-0.37,-0.28,-0.26,0.37,1.42,7.06
224.74,0.00,0.00,5.99,3.58,-0.28,-0.26,-0.26,0.32,1.25,6.98
224.74,0.00,0.00,5.96,3.48,-0.46,-0.25,-0.22,0.28,1.09,6.92
224.74,0.00,0.00,5.89,3.55,-0.55,-0.22,-0.17,0.24,0.92,6.90
224.74,0.00,0.00,5.75,3.70,-0.74,-0.18,-0.10,0.22,0.84,6.88
224.74,0.00,0.00,5.78,3.79,-0.64,-0.13,-0.07,0.19,0.75,6.94
224.74,0.00,0.00,5.78,3.79,-0.46,-0.09,-0.06,0.26,1.00,6.93
224.74,0.00,0.00,5.68,3.77,-0.28,-0.08,-0.08,0.30,1.17,6.82
224.74,0.00,0.00,5.75,3.70,-0.28,-0.08,-0.08,0.34,1.34,6.84
224.74,0.00,0.00,5.80,3.53,-0.55,-0.09,-0.04,0.34,1.34,6.81
224.74,0.00,0.00,5.80,3.53,-0.83,-0.10,-0.01,0.34,1.34,6.83
224.65,0.00,0.00,5.99,3.58,-1.01,-0.08,0.03,0.32,1.25,7.05
224.65,0.00,0.00,6.11,3.69,-1.10,-0.08,0.05,0.32,1.25,7.22
224.65,0.00,0.00,6.16,3.89,-1.01,-0.06,0.06,0.34,1.34,7.36
224.65,0.00,0.00,6.22,4.08,-0.92,-0.06,0.04,0.30,1.17,7.49
224.65,0.00,0.00,6.07,4.23,-0.64,-0.06,0.00,0.22,0.84,7.43
224.65,0.00,0.00,6.00,4.30,-0.74,-0.08,-0.00,0.17,0.67,7.42
224.65,0.00,0.00,5.88,4.18,-0.83,-0.07,0.02,0.11,0.42,7.26
224.65,0.00,0.00,5.82,3.98,-0.92,-0.06,0.04,0.09,0.33,7.11
224.65,0.00,0.00,5.91,3.64,-0.83,-0.02,0.07,0.09,0.33,6.99
224.65,0.00,0.00,5.86,3.44,-0.83,0.01,0.10,0.13,0.50,6.85
224.65,0.00,0.00,6.00,3.30,-0.64,0.05,0.11,0.15,0.59,6.88
224.65,0.00,0.00,6.10,3.33,-0.37,0.08,0.10,0.17,0.67,6.96
224.65,0.00,0.00,6.22,3.45,-0.37,0.08,0.10,0.17,0.67,7.13
224.65,0.00,0.00,6.38,3.67,-0.37,0.08,0.10,0.15,0.59,7.37
224.65,0.00,0.00,6.60,3.82,-0.64,0.05,0.11,0.17,0.67,7.65
224.65,0.00,0.00,6.63,3.92,-0.74,0.03,0.10,0.15,0.59,7.73
224.65,0.00,0.00,6.63,3.92,-1.01,0.03,0.10,0.15,0.59,7.76
224.65,0.00,0.00,6.46,3.96,-0.83,0.04,0.09,0.15,0.59,7.62
224.65,0.00,0.00,6.33,3.84,-0.83,0.04,0.09,0.15,0.59,7.45
224.65,0.00,0.00,6.16,3.89,-0.64,0.06,0.07,0.15,0.59,7.31
224.65,0.00,0.00,6.04,3.76,-0.55,0.05,0.05,0.15,0.59,7.14
224.65,0.00,0.00,6.04,3.76,-0.28,0.05,0.05,0.22,0.84,7.12
224.65,0.00,0.00,6.01,3.67,-0.28,0.05,0.05,0.24,0.92,7.05
224.65,0.00,0.00,6.11,3.69,0.00,0.09,0.04,0.26,1.00,7.14
224.65,-0.00,0.00,6.25,3.55,0.18,0.10,0.03,0.28,1.09,7.19
224.65,-0.00,0.00,6.22,3.45,0.37,0.12,0.01,0.24,0.92,7.13
224.65,-0.00,0.00,6.22,3.45,0.37,0.14,0.04,0.17,0.67,7.13
224.65,-0.00,0.00,6.20,3.35,0.28,0.15,0.06,0.13,0.50,7.05
224.65,-0.00,0.00,6.20,3.35,0.18,0.15,0.08,0.13,0.50,7.05
224.65,-0.00,0.00,6.22,3.45,0.00,0.17,0.08,0.17,0.67,7.12
224.65,-0.00,0.00,6.28,3.65,-0.09,0.18,0.10,0.26,1.00,7.26
224.65,-0.00,0.00,6.30,3.74,-0.09,0.18,0.10,0.30,1.17,7.33
224.65,-0.00,0.00,6.40,3.77,-0.09,0.14,0.11,0.32,1.25,7.43
224.65,-0.00,0.00,6.47,3.70,-0.09,0.12,0.09,0.30,1.17,7.46
224.65,-0.00,0.00,6.45,3.60,-0.18,0.10,0.08,0.26,1.00,7.39
224.65,-0.00,0.00,6.39,3.40,-0.28,0.10,0.10,0.17,0.67,7.25
224.74,-0.00,0.00,6.37,3.30,-0.37,0.11,0.12,0.13,0.50,7.18
224.74,-0.00,0.00,6.28,3.29,-0.37,0.11,0.12,0.11,0.42,7.10
224.74,-0.00,0.00,6.15,3.17,-0.28,0.13,0.13,0.11,0.42,6.92
224.74,-0.00,0.00,6.08,3.24,-0.18,0.15,0.13,0.13,0.50,6.89
224.74,-0.00,0.00,6.11,3.34,-0.09,0.14,0.11,0.17,0.67,6.96
224.74,-0.00,0.00,6.04,3.41,0.09,0.13,0.07,0.19,0.75,6.93
224.74,-0.00,0.00,6.06,3.51,0.18,0.13,0.05,0.17,0.67,7.01
224.74,-0.00,0.00,6.21,3.73,0.09,0.11,0.05,0.15,0.59,7.25
224.74,-0.00,0.00,6.31,3.75,0.00,0.11,0.07,0.11,0.42,7.34
224.74,-0.00,0.00,6.34,3.85,-0.18,0.10,0.08,0.09,0.33,7.42
224.74,-0.00,0.00,6.27,3.92,-0.28,0.10,0.10,0.11,0.42,7.40
224.74,-0.00,0.00,6.07,3.87,-0.28,0.10,0.10,0.13,0.50,7.21
224.74,-0.00,0.00,5.90,3.92,-0.18,0.10,0.08,0.13,0.50,7.09
224.74,-0.00,0.00,5.83,3.99,0.00,0.11,0.07,0.15,0.59,7.07
224.74,-0.00,0.00,5.76,4.06,0.28,0.12,0.03,0.17,0.67,7.05
224.82,-0.00,0.00,5.86,4.09,0.28,0.12,0.03,0.13,0.50,7.15
224.82,-0.00,0.00,5.96,4.12,0.18,0.13,0.05,0.09,0.33,7.25
224.82,-0.00,0.00,6.06,4.15,0.09,0.11,0.05,0.04,0.17,7.35
224.82,-0.00,0.00,6.20,4.00,-0.09,0.09,0.06,0.00,0.00,7.38
224.82,-0.00,0.00,6.22,3.74,-0.09,0.09,0.06,0.02,0.08,7.26
224.82,-0.00,0.00,6.21,3.37,-0.18,0.07,0.06,0.06,0.25,7.07
224.82,-0.00,0.00,6.04,3.05,-0.09,0.09,0.06,0.11,0.42,6.76
224.82,-0.00,0.00,5.96,2.76,0.00,0.11,0.07,0.17,0.67,6.56
224.82,-0.00,0.00,5.89,2.83,0.18,0.15,0.08,0.19,0.75,6.53
224.82,-0.00,0.00,6.01,2.95,0.28,0.15,0.06,0.19,0.75,6.70
224.82,-0.00,0.00,6.06,3.15,0.18,0.13,0.05,0.22,0.84,6.83
224.82,-0.00,0.00,6.24,3.47,0.18,0.08,0.00,0.24,0.92,7.14
224.82,-0.00,0.00,6.44,3.52,0.09,0.00,-0.06,0.28,1.09,7.34
224.82,-0.00,0.00,6.63,3.57,0.00,-0.07,-0.11,0.32,1.25,7.53
224.82,-0.00,0.00,6.73,3.60,0.09,-0.13,-0.18,0.34,1.34,7.63
224.82,-0.00,0.00,6.73,3.60,0.18,-0.16,-0.23,0.34,1.34,7.64
224.82,-0.00,0.00,6.83,3.62,0.28,-0.16,-0.25,0.30,1.17,7.74
224.82,-0.00,0.00,7.05,3.77,0.37,-0.17,-0.27,0.26,1.00,8.01
224.82,-0.00,0.00,7.30,4.02,0.28,-0.19,-0.28,0.26,1.00,8.34
224.82,-0.00,0.00,7.72,4.22,0.18,-0.21,-0.28,0.26,1.00,8.80
224.82,-0.00,0.00,8.11,4.33,-0.09,-0.29,-0.32,0.34,1.34,9.20
224.82,-0.00,0.00,8.33,4.11,-0.46,-0.38,-0.34,0.41,1.59,9.30
224.82,-0.00,0.00,8.25,3.82,-0.83,-0.46,-0.37,0.47,1.84,9.13
224.82,-0.00,0.00,7.97,3.47,-1.20,-0.51,-0.36,0.49,1.92,8.78
224.82,0.00,0.00,7.55,3.27,-1.47,-0.55,-0.35,0.49,1.92,8.36
224.82,0.00,0.00,7.13,3.07,-1.66,-0.59,-0.36,0.49,1.92,7.94
224.82,0.00,0.00,7.11,2.97,-1.75,-0.61,-0.37,0.45,1.76,7.90
224.82,0.00,0.00,7.28,2.92,-1.66,-0.67,-0.44,0.39,1.50,8.02
224.82,0.00,0.00,7.69,2.76,-1.66,-0.74,-0.52,0.30,1.17,8.34
224.82,0.00,0.00,8.25,2.82,-1.56,-0.83,-0.61,0.26,1.00,8.86
224.82,0.00,0.00,8.83,2.61,-1.66,-0.90,-0.67,0.24,0.92,9.36
224.82,0.00,0.00,9.17,2.52,-1.84,-0.96,-0.71,0.30,1.17,9.69
224.82,0.00,0.00,9.31,2.37,-2.30,-1.01,-0.68,0.39,1.50,9.88
224.82,0.00,0.00,9.41,2.40,-2.76,-1.03,-0.67,0.54,2.09,10.10
224.82,0.00,0.00,9.63,2.55,-3.13,-1.06,-0.64,0.69,2.68,10.45
224.82,0.00,0.00,9.96,2.72,-3.50,-1.11,-0.63,0.80,3.09,10.90
224.82,0.00,0.00,10.37,2.93,-3.59,-1.15,-0.70,0.80,3.09,11.36
224.82,0.00,0.00,10.70,3.10,-3.68,-1.26,-0.75,0.71,2.76,11.73
224.82,0.00,0.00,10.96,3.08,-3.77,-1.36,-0.83,0.60,2.34,12.00
224.82,0.00,0.00,11.01,2.91,-3.86,-1.45,-0.91,0.47,1.84,12.02
224.82,0.00,0.00,11.10,2.57,-3.96,-1.56,-0.96,0.34,1.34,12.06
224.82,0.00,0.00,11.19,2.23,-4.14,-1.63,-0.99,0.28,1.09,12.14
224.82,0.00,0.00,11.28,1.89,-4.32,-1.67,-1.01,0.28,1.09,12.23
224.82,0.00,0.00,11.45,1.85,-4.42,-1.69,-1.01,0.34,1.34,12.41
224.82,0.00,0.00,11.70,2.09,-4.32,-1.69,-1.03,0.41,1.59,12.65
224.82,0.00,0.00,11.73,2.56,-4.23,-1.65,-1.00,0.54,2.09,12.73
224.82,0.00,0.00,11.62,2.80,-4.14,-1.63,-0.99,0.62,2.42,12.65
224.82,0.00,0.00,11.50,3.04,-4.05,-1.58,-0.96,0.65,2.51,12.56
224.82,0.00,0.00,11.23,3.06,-3.96,-1.53,-0.93,0.62,2.42,12.29
224.82,0.00,0.00,11.18,2.87,-3.96,-1.51,-0.91,0.60,2.34,12.20
224.82,0.00,0.00,11.28,2.89,-3.77,-1.47,-0.90,0.56,2.17,12.24
224.82,0.00,0.00,11.42,2.75,-3.77,-1.43,-0.91,0.52,2.01,12.34
224.82,0.00,0.00,11.69,2.73,-3.77,-1.43,-0.91,0.47,1.84,12.58
224.82,0.00,0.00,11.88,2.78,-3.68,-1.44,-0.93,0.45,1.76,12.75
224.82,0.00,0.00,11.76,2.66,-3.59,-1.45,-0.91,0.45,1.76,12.58
224.82,0.00,0.00,11.63,2.53,-3.59,-1.45,-0.91,0.45,1.76,12.44
224.82,0.00,0.00,11.36,2.19,-3.50,-1.43,-0.91,0.47,1.84,12.08
224.82,0.00,0.00,11.04,2.01,-3.40,-1.41,-0.90,0.49,1.92,11.72
224.82,0.00,0.00,10.84,1.96,-3.31,-1.37,-0.87,0.52,2.01,11.50
224.82,0.00,0.00,10.91,1.89,-3.22,-1.32,-0.84,0.56,2.17,11.53
224.82,0.00,0.00,11.21,1.96,-3.13,-1.27,-0.81,0.62,2.42,11.80
224.82,0.00,0.00,11.60,2.07,-3.13,-1.27,-0.81,0.65,2.51,12.19
224.82,0.00,0.00,12.13,2.03,-3.13,-1.27,-0.81,0.69,2.68,12.69
224.82,0.00,0.00,12.40,2.01,-3.22,-1.32,-0.84,0.71,2.76,12.97
224.82,0.00,0.00,12.67,1.99,-3.31,-1.34,-0.84,0.67,2.59,13.25
224.82,0.00,0.00,12.67,1.99,-3.50,-1.38,-0.85,0.60,2.34,13.29
224.82,0.00,0.00,12.57,1.96,-3.68,-1.40,-0.84,0.52,2.01,13.25
224.74,0.00,0.00,12.42,1.74,-3.96,-1.41,-0.80,0.47,1.84,13.15
224.74,0.00,0.00,12.33,1.43,-4.05,-1.40,-0.78,0.47,1.84,13.06
224.74,0.00,0.00,12.11,1.28,-3.96,-1.38,-0.78,0.52,2.01,12.80
224.74,0.00,0.00,11.98,1.15,-3.77,-1.37,-0.79,0.65,2.51,12.61
224.74,0.00,0.00,11.91,1.23,-3.68,-1.37,-0.81,0.73,2.84,12.53
224.74,0.00,0.00,12.06,1.45,-3.50,-1.36,-0.83,0.77,3.01,12.64
224.74,0.00,0.00,12.17,1.84,-3.50,-1.38,-0.85,0.75,2.93,12.79
224.74,0.00,0.00,12.42,2.09,-3.77,-1.42,-0.84,0.69,2.68,13.15
224.74,0.00,0.00,12.77,2.36,-3.96,-1.46,-0.85,0.58,2.26,13.57
224.74,0.00,0.00,12.89,2.48,-4.05,-1.48,-0.86,0.52,2.01,13.74
224.74,0.00,0.00,13.06,2.44,-4.14,-1.50,-0.86,0.45,1.76,13.92
224.74,0.00,0.00,12.98,2.14,-3.96,-1.51,-0.90,0.45,1.76,13.74
224.74,0.00,0.00,12.93,1.95,-3.96,-1.50,-0.94,0.43,1.67,13.66
224.74,0.00,0.00,13.11,1.63,-3.77,-1.49,-0.95,0.45,1.76,13.74
224.74,0.00,0.00,13.23,1.39,-3.77,-1.49,-0.95,0.49,1.92,13.83
224.74,0.00,0.00,13.40,1.35,-3.96,-1.50,-0.94,0.49,1.92,14.04
224.74,0.00,0.00,13.50,1.37,-4.14,-1.49,-0.90,0.52,2.01,14.19
224.74,0.00,0.00,13.36,1.52,-4.14,-1.52,-0.89,0.56,2.17,14.06
224.74,0.00,0.00,13.09,1.54,-4.23,-1.52,-0.87,0.60,2.34,13.84
224.74,0.00,0.00,12.72,1.53,-4.14,-1.52,-0.89,0.62,2.42,13.47
224.74,0.00,0.00,12.43,1.45,-4.14,-1.52,-0.89,0.69,2.68,13.18
224.74,0.00,0.00,12.40,1.35,-4.05,-1.50,-0.88,0.71,2.76,13.12
224.74,0.00,0.00,12.62,1.14,-4.05,-1.50,-0.88,0.77,3.01,13.30
224.74,0.00,0.00,12.91,1.22,-4.05,-1.48,-0.86,0.77,3.01,13.58
224.74,0.00,0.00,13.11,1.27,-3.96,-1.46,-0.85,0.75,2.93,13.75
224.74,0.00,0.00,13.19,1.56,-3.77,-1.44,-0.87,0.69,2.68,13.80
224.74,0.00,0.00,13.17,1.83,-3.86,-1.45,-0.91,0.60,2.34,13.85
224.74,0.00,0.00,13.03,1.97,-3.86,-1.48,-0.93,0.58,2.26,13.73
224.74,0.00,0.00,13.03,1.97,-3.96,-1.53,-0.97,0.58,2.26,13.76
224.74,0.00,0.00,12.95,1.68,-4.14,-1.58,-0.94,0.65,2.51,13.69
224.74,0.00,0.00,13.11,1.27,-4.42,-1.61,-0.93,0.75,2.93,13.89
224.74,0.00,0.00,13.27,0.86,-4.42,-1.61,-0.93,0.86,3.34,14.01
224.74,0.00,0.00,13.34,0.78,-4.60,-1.63,-0.92,0.97,3.76,14.13
224.74,0.00,0.00,13.34,0.78,-4.78,-1.64,-0.90,1.03,4.01,14.19
224.74,0.00,0.00,13.32,1.05,-4.97,-1.66,-0.89,1.01,3.93,14.26
224.74,0.00,0.00,13.20,1.29,-5.34,-1.69,-0.86,0.97,3.76,14.30
224.74,0.00,0.00,13.16,1.46,-5.61,-1.72,-0.85,0.90,3.51,14.38
224.74,0.00,0.00,13.06,1.44,-5.70,-1.74,-0.85,0.82,3.18,14.33
224.74,0.00,0.00,13.03,1.34,-5.80,-1.76,-0.86,0.77,3.01,14.33
224.74,0.00,0.00,13.01,1.24,-5.43,-1.76,-0.91,0.73,2.84,14.15
224.74,0.00,0.00,12.98,1.14,-4.97,-1.73,-0.96,0.69,2.68,13.95
224.74,0.00,0.00,13.05,1.07,-4.51,-1.71,-1.01,0.67,2.59,13.85
224.74,0.00,0.00,13.15,1.10,-4.14,-1.71,-1.07,0.62,2.42,13.83
224.74,0.00,0.00,13.45,1.18,-3.96,-1.69,-1.08,0.62,2.42,14.06
224.74,0.00,0.00,13.71,1.15,-3.77,-1.68,-1.10,0.58,2.26,14.27
224.74,0.00,0.00,14.08,1.16,-3.86,-1.70,-1.10,0.56,2.17,14.65
224.74,0.00,0.00,14.18,1.19,-3.77,-1.70,-1.12,0.58,2.26,14.72
224.74,0.00,0.00,14.23,1.38,-3.86,-1.72,-1.13,0.60,2.34,14.81
224.74,0.00,0.00,13.92,1.57,-3.96,-1.74,-1.14,0.65,2.51,14.55
224.74,0.00,0.00,13.70,1.79,-3.96,-1.74,-1.14,0.71,2.76,14.38
224.74,0.00,0.00,13.46,1.91,-4.05,-1.76,-1.14,0.73,2.84,14.19
224.74,0.00,0.00,13.29,1.95,-4.14,-1.78,-1.15,0.73,2.84,14.06
224.74,0.00,0.00,13.27,1.86,-4.32,-1.80,-1.13,0.69,2.68,14.08
224.74,0.00,0.00,13.34,1.78,-4.51,-1.81,-1.12,0.60,2.34,14.19
224.74,0.00,0.00,13.38,1.61,-4.78,-1.82,-1.08,0.54,2.09,14.30
224.74,0.00,0.00,13.47,1.27,-4.69,-1.80,-1.08,0.47,1.84,14.32
224.74,0.00,0.00,13.59,1.03,-4.60,-1.81,-1.10,0.45,1.76,14.38
224.74,0.00,0.00,13.68,0.69,-4.32,-1.80,-1.13,0.45,1.76,14.36
224.74,0.00,0.00,13.82,0.55,-4.05,-1.81,-1.19,0.47,1.84,14.41
224.74,0.00,0.00,13.87,0.38,-3.96,-1.87,-1.26,0.47,1.84,14.42
224.74,0.00,0.00,13.89,0.47,-4.05,-1.94,-1.32,0.52,2.01,14.48
224.74,0.00,0.00,13.75,0.62,-4.23,-2.01,-1.36,0.49,1.92,14.40
224.74,0.00,0.00,13.70,0.79,-4.60,-2.07,-1.35,0.49,1.92,14.48
224.74,0.00,0.00,13.56,0.93,-4.97,-2.10,-1.32,0.47,1.84,14.47
224.74,0.00,0.00,13.39,0.98,-5.24,-2.10,-1.29,0.47,1.84,14.42
224.74,0.00,0.00,13.22,1.03,-5.43,-2.07,-1.22,0.47,1.84,14.33
224.74,0.00,0.00,13.03,0.97,-5.43,-2.02,-1.17,0.49,1.92,14.15
224.74,0.00,0.00,12.90,0.85,-5.43,-1.99,-1.14,0.49,1.92,14.02
224.74,0.00,0.00,12.97,0.78,-5.43,-1.99,-1.14,0.47,1.84,14.08
224.74,0.00,0.00,12.97,0.78,-5.34,-2.02,-1.19,0.47,1.84,14.05
224.74,0.00,0.00,13.04,0.71,-5.34,-2.07,-1.24,0.45,1.76,14.11
224.74,0.00,0.00,13.04,0.71,-5.15,-2.11,-1.31,0.45,1.76,14.04
